Source sentence,Answer sentence
"The Complutense University of Madrid adalah ujung tombak upaya untuk merapikan katalog foto tersebut dengan bantuan dari warga .",The Complutense University of Madrid adalah entitas organisasi
"Empat rumah sakit utama di ibukota negeri itu dan kota besar kedua , Bulawayo , sudah lumpuh oleh pemogokan dokter muda yang dimulai akhir tahun lalu .",Bulawayo adalah entitas lokasi
"Tritarayati mengatakan pemerintah telah melakukan persiapan untuk membendung serbuan tenaga kesehatan dari luar negeri terkait pelaksanaan AEC 2015 dengan menyusun regulasi domestik mengenai kualifikasi para pekerja .",Tritarayati adalah entitas tokoh
"Tritarayati mengatakan pemerintah telah melakukan persiapan untuk membendung serbuan tenaga kesehatan dari luar negeri terkait pelaksanaan AEC 2015 dengan menyusun regulasi domestik mengenai kualifikasi para pekerja .",AEC adalah entitas organisasi
"Kesuksesan partai NasDem lolos sebagai peserta pemilu 2014 karena perjuangan seluruh kader partai dari pusat hingga daerah .",partai NasDem adalah entitas organisasi
"Gubernur Bank Sentral Malaysia Zeti Akhtar Aziz mengatakan Senin bahwa fundamental ekonomi yang kuat akan dapat melindungi negara itu dari dampak negatif kenaikan harga minyak mentah dunia di pasar dunia , demikian dilaporkan kantor berita Malaysia , Bernama , Senin .",Bank Sentral Malaysia adalah entitas organisasi
"Gubernur Bank Sentral Malaysia Zeti Akhtar Aziz mengatakan Senin bahwa fundamental ekonomi yang kuat akan dapat melindungi negara itu dari dampak negatif kenaikan harga minyak mentah dunia di pasar dunia , demikian dilaporkan kantor berita Malaysia , Bernama , Senin .",Zeti Akhtar Aziz adalah entitas tokoh
"Gubernur Bank Sentral Malaysia Zeti Akhtar Aziz mengatakan Senin bahwa fundamental ekonomi yang kuat akan dapat melindungi negara itu dari dampak negatif kenaikan harga minyak mentah dunia di pasar dunia , demikian dilaporkan kantor berita Malaysia , Bernama , Senin .",Bernama adalah entitas organisasi
"Menurut Rachlan , secara etika Partai Demokrat yang kalah dalam pemilu legislatif dan tidak mengusung calon presiden , akan berada di luar pemerintahan .",Rachlan adalah entitas tokoh
"Menurut Rachlan , secara etika Partai Demokrat yang kalah dalam pemilu legislatif dan tidak mengusung calon presiden , akan berada di luar pemerintahan .",Partai Demokrat adalah entitas organisasi
"Dengan gugatan tersebut , terhitung sudah ada tiga institusi yang menjadi tujuan bagi tim Prabowo - Hatta untuk melayangkan tuntutan mereka .",Prabowo adalah entitas tokoh
"Dengan gugatan tersebut , terhitung sudah ada tiga institusi yang menjadi tujuan bagi tim Prabowo - Hatta untuk melayangkan tuntutan mereka .",Hatta adalah entitas tokoh
"Mereka menemukan rata-rata ketebalan es di Kutub Utara di akhir musim panas 2007 adalah 1,3 meter .",Kutub Utara adalah entitas lokasi
"Ia menegaskan , PKS belum membahas soal bakal calon presiden pada Pemilu 2014 .",PKS adalah entitas organisasi
"Cut Meutia menyebutkan , berdasarkan penelusuran , hewan ini berasal dari Kuba , memiliki bulu yang berwarna putih , mempunyai hidung yang panjang sekitar 25 cm , dan berbau .",Cut Meutia adalah entitas tokoh
"Cut Meutia menyebutkan , berdasarkan penelusuran , hewan ini berasal dari Kuba , memiliki bulu yang berwarna putih , mempunyai hidung yang panjang sekitar 25 cm , dan berbau .",Kuba adalah entitas lokasi
"Hubungan Grant dan Hurley yang telah terjalin lama berakhir pada 2000 .",Grant adalah entitas tokoh
"Hubungan Grant dan Hurley yang telah terjalin lama berakhir pada 2000 .",Hurley adalah entitas tokoh
"Selain kumuh dan penuh dengan sampah-sampah , musim hujan turut memperparah kondisi pasar Kota Medan .",Medan adalah entitas lokasi
"Tidak ada korban jiwa dalam serangan tadi sekitar pukul 01.30 waktu setempat (04.30 WIB) Minggu , hari ke-48 perang antara Israel dengan gerakan Islam Hamas di dalam dan sekitar Gaza .",gerakan Islam Hamas adalah entitas organisasi
"Tidak ada korban jiwa dalam serangan tadi sekitar pukul 01.30 waktu setempat (04.30 WIB) Minggu , hari ke-48 perang antara Israel dengan gerakan Islam Hamas di dalam dan sekitar Gaza .",Gaza adalah entitas lokasi
"Israel melancarkan operasi militer yang diberi nama Operation Protective Edge di Gaza dengan dalih untuk menghentikan serangan-serangan roket .",Gaza adalah entitas lokasi
"Haswandi kemudian menanyakan ketiga saksi apakah bersedia untuk membuka cadar .",Haswandi adalah entitas tokoh
"Pria yang akrab disapa Cak Imin itu pun meyakini jika nantinya ada kader PKB yang terpilih menjadi menteri Jokowi maka akan menyerahkan waktunya untuk kabinet .",Cak Imin adalah entitas tokoh
"Pria yang akrab disapa Cak Imin itu pun meyakini jika nantinya ada kader PKB yang terpilih menjadi menteri Jokowi maka akan menyerahkan waktunya untuk kabinet .",PKB adalah entitas organisasi
"Pria yang akrab disapa Cak Imin itu pun meyakini jika nantinya ada kader PKB yang terpilih menjadi menteri Jokowi maka akan menyerahkan waktunya untuk kabinet .",Jokowi adalah entitas tokoh
"Ellen Sauerbrey , asisten menteri luar negeri AS untuk pengungsi dan migrasi , mendiskusikan keadaan buruk pengungsi , yang kini mencapai dua juta orang di antara tetangga Irak , termasuk antara 600 ribu hingga dua juta di Suriah .",Ellen Sauerbrey adalah entitas tokoh
"Ellen Sauerbrey , asisten menteri luar negeri AS untuk pengungsi dan migrasi , mendiskusikan keadaan buruk pengungsi , yang kini mencapai dua juta orang di antara tetangga Irak , termasuk antara 600 ribu hingga dua juta di Suriah .",Irak adalah entitas lokasi
"Ellen Sauerbrey , asisten menteri luar negeri AS untuk pengungsi dan migrasi , mendiskusikan keadaan buruk pengungsi , yang kini mencapai dua juta orang di antara tetangga Irak , termasuk antara 600 ribu hingga dua juta di Suriah .",Suriah adalah entitas lokasi
"Jadi dikasih (tugas) yang lain . Yah gak jadi (Cagub DKI), dapat tugas yang lebih berat , katanya di kantor Presiden , Jakarta , Senin (17/10/2011) .",kantor Presiden adalah entitas lokasi
"Jadi dikasih (tugas) yang lain . Yah gak jadi (Cagub DKI), dapat tugas yang lebih berat , katanya di kantor Presiden , Jakarta , Senin (17/10/2011) .",Jakarta adalah entitas lokasi
"Pembangunan gedung MK yang berada di Jalan Merdeka Barat No 6 itu memakan waktu 2 tahun dan menelan biaya sekitar Rp200 miliar .",MK adalah entitas organisasi
"Pembangunan gedung MK yang berada di Jalan Merdeka Barat No 6 itu memakan waktu 2 tahun dan menelan biaya sekitar Rp200 miliar .",Jalan Merdeka Barat adalah entitas lokasi
"Beroperasinya terminal baru Bandara Internasional Sepinggan Balikpapan ini merupakan komitmen Angkasa Pura I untuk semakin meningkatkan layanan kepada pengguna jasa bandara , ujar Operation Director PT Angkasa Pura I (Persero) Yushan Sayuti , di Sepinggan (22/3) .",Angkasa Pura I adalah entitas organisasi
"Beroperasinya terminal baru Bandara Internasional Sepinggan Balikpapan ini merupakan komitmen Angkasa Pura I untuk semakin meningkatkan layanan kepada pengguna jasa bandara , ujar Operation Director PT Angkasa Pura I (Persero) Yushan Sayuti , di Sepinggan (22/3) .",PT Angkasa Pura I (Persero) adalah entitas organisasi
"Beroperasinya terminal baru Bandara Internasional Sepinggan Balikpapan ini merupakan komitmen Angkasa Pura I untuk semakin meningkatkan layanan kepada pengguna jasa bandara , ujar Operation Director PT Angkasa Pura I (Persero) Yushan Sayuti , di Sepinggan (22/3) .",Yushan Sayuti adalah entitas tokoh
"Beroperasinya terminal baru Bandara Internasional Sepinggan Balikpapan ini merupakan komitmen Angkasa Pura I untuk semakin meningkatkan layanan kepada pengguna jasa bandara , ujar Operation Director PT Angkasa Pura I (Persero) Yushan Sayuti , di Sepinggan (22/3) .",Sepinggan adalah entitas lokasi
"Bali menjadi tempat paling populer bagi turis Tiongkok .",Bali adalah entitas lokasi
"Bahkan situs resmi WHO menyatakan angka kematian penyakit ini bisa mencapai 90 persen .",WHO adalah entitas organisasi
"Kini , dengan lebih dari setengah tanaman asli Hawaii terancam punah , pekerjaan konservasi Steve Perlman tetap menjadi ilham bagi para pencinta alam lainnya , yakni berbuat sesuatu guna mencegah kepunahan itu .",Hawaii adalah entitas lokasi
"Kini , dengan lebih dari setengah tanaman asli Hawaii terancam punah , pekerjaan konservasi Steve Perlman tetap menjadi ilham bagi para pencinta alam lainnya , yakni berbuat sesuatu guna mencegah kepunahan itu .",Steve Perlman adalah entitas tokoh
"Bursa Efek Indonesia adalah gabungan dari bursa efek nasional Bursa Efek Jakarta dan Bursa Efek Surabaya yang diresmikan RI-1 sejak 1 Desember 2007 yang lalu .",Bursa Efek Indonesia adalah entitas organisasi
"Menurutnya saat ini Partai Demokrat (PD) , tengah terdesak dari depan dan belakang , setelah kasus M Nazaruddin , dan kasus Century , menyeruak .",Partai Demokrat (PD) adalah entitas organisasi
"Menurutnya saat ini Partai Demokrat (PD) , tengah terdesak dari depan dan belakang , setelah kasus M Nazaruddin , dan kasus Century , menyeruak .",M Nazaruddin adalah entitas tokoh
"Menurutnya saat ini Partai Demokrat (PD) , tengah terdesak dari depan dan belakang , setelah kasus M Nazaruddin , dan kasus Century , menyeruak .",Century adalah entitas organisasi
"Untuk mencapai angka itu dibutuhkan investasi infrastruktur setidaknya sebesar Rp6.500 triliun , kata Deputi Bidang Infrastruktur , Perumahan Rakyat dan Transportasi Kantor Transisi Jokowi-JK Akbar Faizal di Jakarta , Jumat .",Jokowi-JK Akbar Faizal adalah entitas tokoh
"Untuk mencapai angka itu dibutuhkan investasi infrastruktur setidaknya sebesar Rp6.500 triliun , kata Deputi Bidang Infrastruktur , Perumahan Rakyat dan Transportasi Kantor Transisi Jokowi-JK Akbar Faizal di Jakarta , Jumat .",Jakarta adalah entitas lokasi
"Hewan mirip babi yang ditangkap warga Sangatta , Kutai Timur , Kalimantan Timur , Selasa , 19 Agustus lalu , diduga tikus raksasa yang termasuk satwa langka dan nyaris punah .",Kutai Timur adalah entitas lokasi
"Hewan mirip babi yang ditangkap warga Sangatta , Kutai Timur , Kalimantan Timur , Selasa , 19 Agustus lalu , diduga tikus raksasa yang termasuk satwa langka dan nyaris punah .",Kalimantan Timur adalah entitas lokasi
"Pengamat politik dari Universitas Negeri Jakarta (UNJ) Ubedillah Badrun menilai , Menteri Hukum dan HAM keliru dan ikut campur terlalu jauh dalam konflik PPP .",Universitas Negeri Jakarta (UNJ) adalah entitas organisasi
"Pengamat politik dari Universitas Negeri Jakarta (UNJ) Ubedillah Badrun menilai , Menteri Hukum dan HAM keliru dan ikut campur terlalu jauh dalam konflik PPP .",Ubedillah Badrun adalah entitas tokoh
"Pengamat politik dari Universitas Negeri Jakarta (UNJ) Ubedillah Badrun menilai , Menteri Hukum dan HAM keliru dan ikut campur terlalu jauh dalam konflik PPP .",PPP adalah entitas organisasi
"Menurut Sri , pihaknya juga telah berkoordinasi dengan Kementerian Komunikasi dan Informatika serta Badan Regulator Telekomunikasi Indonesia untuk bekerja sama menangani kasus telemarketing tanpa persetujuan konsumen itu .",Sri adalah entitas tokoh
"Menurut Sri , pihaknya juga telah berkoordinasi dengan Kementerian Komunikasi dan Informatika serta Badan Regulator Telekomunikasi Indonesia untuk bekerja sama menangani kasus telemarketing tanpa persetujuan konsumen itu .",Kementerian Komunikasi dan Informatika adalah entitas organisasi
"Menurut Sri , pihaknya juga telah berkoordinasi dengan Kementerian Komunikasi dan Informatika serta Badan Regulator Telekomunikasi Indonesia untuk bekerja sama menangani kasus telemarketing tanpa persetujuan konsumen itu .",Badan Regulator Telekomunikasi Indonesia adalah entitas organisasi
"Laporan-laporan awal mengatakan 17 orang cedera dalam serangan roket ke gedung Gaza berlantai 13 , kata para pejabat kesehatan lokal .",gedung Gaza adalah entitas lokasi
"Untuk keterbukaan publik , mungkin bagus . Tapi , undang-undang kita belum ada yang melarang . Peraturan kita tidak melarang , jadi kita izinkan mereka , timpal Haswandi .",Haswandi adalah entitas tokoh
"Posisi di luar pemerintahan yang independen dan konstruktif , kata dia , akan menegaskan jatidiri dan jiwa Partai Demokrat sebagai partai politik modern , profesional , dan berdedikasi pada rakyat .",Partai Demokrat adalah entitas organisasi
"Alexius Impurung Mendur , abangnya yang menjabat kepala bagian fotografi kantor berita Jepang Domei , mendengar kabar serupa .",Alexius Impurung Mendur adalah entitas tokoh
"Alexius Impurung Mendur , abangnya yang menjabat kepala bagian fotografi kantor berita Jepang Domei , mendengar kabar serupa .",Domei adalah entitas organisasi
"Dewan juri berpendapat sudah saatnya , penghargaan diberi kepada seseorang yang berjasa , tambah Toety .",Toety adalah entitas tokoh
"Dutabesar Amerika Serikat untuk Irak , Zalmay Khalilzad tahun lalu mengadakan pembicaraan dengan para wakil kelompok pemberontak Irak terkemuka dalam rangka membujuk kaum militan Irak Sunni ke dalam proses politik negara , kata suratkabar The New York Times melaporkan dalam situs webnya Ahad .",Irak adalah entitas lokasi
"Dutabesar Amerika Serikat untuk Irak , Zalmay Khalilzad tahun lalu mengadakan pembicaraan dengan para wakil kelompok pemberontak Irak terkemuka dalam rangka membujuk kaum militan Irak Sunni ke dalam proses politik negara , kata suratkabar The New York Times melaporkan dalam situs webnya Ahad .",Zalmay Khalilzad adalah entitas tokoh
"Dutabesar Amerika Serikat untuk Irak , Zalmay Khalilzad tahun lalu mengadakan pembicaraan dengan para wakil kelompok pemberontak Irak terkemuka dalam rangka membujuk kaum militan Irak Sunni ke dalam proses politik negara , kata suratkabar The New York Times melaporkan dalam situs webnya Ahad .",Irak Sunni adalah entitas organisasi
"Dutabesar Amerika Serikat untuk Irak , Zalmay Khalilzad tahun lalu mengadakan pembicaraan dengan para wakil kelompok pemberontak Irak terkemuka dalam rangka membujuk kaum militan Irak Sunni ke dalam proses politik negara , kata suratkabar The New York Times melaporkan dalam situs webnya Ahad .",The New York Times adalah entitas organisasi
"Bvudzijena juga mengatakan kepada stasiun radio tersebut polisi masih mengumpulkan keterangan mengenai orang yang ditangkap dan hak - milik yang rusak .",Bvudzijena adalah entitas tokoh
"Sejak awal tahun ini virus ebola merebak dan menyebar dengan cepat di Afrika barat dan telah menewaskan hampir 1.000 orang .",Afrika barat adalah entitas lokasi
"Konsekuensi dari hal tersebut , kata Mahfud , adalah mulai bermunculan aksi dukung-mendukung kandidat capres oleh pengurus PKB di daerah .",Mahfud adalah entitas tokoh
"Konsekuensi dari hal tersebut , kata Mahfud , adalah mulai bermunculan aksi dukung-mendukung kandidat capres oleh pengurus PKB di daerah .",PKB adalah entitas organisasi
"Satu letusan kecil terjadi di gletser Dyungjujokull Islandia , mendorong pihak berwenang meningkatkan kode peringatan penerbangan menjadi merah , tingkat tertinggi , demikian dikatakan Kantor Meteorologi Islandia , Minggu (24/8) .",gletser Dyungjujokull Islandia adalah entitas lokasi
"Satu letusan kecil terjadi di gletser Dyungjujokull Islandia , mendorong pihak berwenang meningkatkan kode peringatan penerbangan menjadi merah , tingkat tertinggi , demikian dikatakan Kantor Meteorologi Islandia , Minggu (24/8) .",Kantor Meteorologi Islandia adalah entitas organisasi
"Golkar merasa dikhianati PDI Perjuangan yang semula bersama di koalisi besar? Memang sebelumnya ada dalam koalisi besar . Kita belum tahu apakah koalisi itu berlaku pada periodenya . Saya kira harus sama-sama diakui bahwa di dalam politik banyak perubahan karena adanya kepentingan , kata Ketua DPR ini .",Golkar adalah entitas organisasi
"Golkar merasa dikhianati PDI Perjuangan yang semula bersama di koalisi besar? Memang sebelumnya ada dalam koalisi besar . Kita belum tahu apakah koalisi itu berlaku pada periodenya . Saya kira harus sama-sama diakui bahwa di dalam politik banyak perubahan karena adanya kepentingan , kata Ketua DPR ini .",PDI Perjuangan adalah entitas organisasi
"Golkar merasa dikhianati PDI Perjuangan yang semula bersama di koalisi besar? Memang sebelumnya ada dalam koalisi besar . Kita belum tahu apakah koalisi itu berlaku pada periodenya . Saya kira harus sama-sama diakui bahwa di dalam politik banyak perubahan karena adanya kepentingan , kata Ketua DPR ini .",DPR adalah entitas organisasi
"Senada dengan yang dikatakan Erly , dokter hewan Cut Meutia mengungkapkan , hewan itu termasuk jenis tikus raksasa yang sudah jarang ditemukan , bahkan salah satu hewan langka di dunia .",Erly adalah entitas tokoh
"Senada dengan yang dikatakan Erly , dokter hewan Cut Meutia mengungkapkan , hewan itu termasuk jenis tikus raksasa yang sudah jarang ditemukan , bahkan salah satu hewan langka di dunia .",Cut Meutia adalah entitas tokoh
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",LSI adalah entitas organisasi
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",Ardian Sofa adalah entitas tokoh
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",LSI adalah entitas organisasi
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",Kantor Lingkaran Survei Indonesia adalah entitas lokasi
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",Jl Pramuka adalah entitas lokasi
"Mayoritas publik khawatir pada menteri dari parpol tidak lagi fokus menjalankan tugas di kementerian , ujar peneliti LSI , Ardian Sofa , menyampaikan poin kesimpulan survei LSI di Kantor Lingkaran Survei Indonesia di Jl Pramuka , Jakarta Timur , Selasa (29/1/2013) .",Jakarta Timur adalah entitas lokasi
"Namun , di sisi lain , PDI-P merasa keputusan Jokowi tersebut bertentangan dengan undang-undang .",PDI-P adalah entitas organisasi
"Namun , di sisi lain , PDI-P merasa keputusan Jokowi tersebut bertentangan dengan undang-undang .",Jokowi adalah entitas tokoh
"Menurut Shalicar , serangan udara yang menewaskan Ghul tersebut ditargetkan ke sebuah mobil di Gaza City yang ditumpangi Ghul .",Shalicar adalah entitas tokoh
"Menurut Shalicar , serangan udara yang menewaskan Ghul tersebut ditargetkan ke sebuah mobil di Gaza City yang ditumpangi Ghul .",Ghul adalah entitas tokoh
"Menurut Shalicar , serangan udara yang menewaskan Ghul tersebut ditargetkan ke sebuah mobil di Gaza City yang ditumpangi Ghul .",Gaza City adalah entitas lokasi
"Menurut Shalicar , serangan udara yang menewaskan Ghul tersebut ditargetkan ke sebuah mobil di Gaza City yang ditumpangi Ghul .",Ghul adalah entitas tokoh
"Berkaitan itu , Jokowi-JK akan mengambil pendekatan model baru dalam mengelola infrastruktur nasional .",Jokowi-JK adalah entitas tokoh
"Foto-foto IPPHOS tak hanya dokumentasi pejabat-pejabat negara , melainkan juga rekaman otentik kehidupan masyarakat di masa itu .",IPPHOS adalah entitas organisasi
"Foto bersejarah proklamasi kemerdekaan Indonesia karya Frans Mendur tersebut baru bisa dipublikasikan pertama kali pada 20 Februari 1946 di halaman muka Harian Merdeka .",Frans Mendur adalah entitas tokoh
"Foto bersejarah proklamasi kemerdekaan Indonesia karya Frans Mendur tersebut baru bisa dipublikasikan pertama kali pada 20 Februari 1946 di halaman muka Harian Merdeka .",Harian Merdeka adalah entitas organisasi
"Dari informasi yang saya baca melalui situs WHO dan CDC , infeksi ini pertama kali menyebar dari binatang liar seperti monyet , gorila dan simpanse ke manusia dan selanjutnya terjadi penularan dari manusia ke manusia .",WHO adalah entitas organisasi
"Dari informasi yang saya baca melalui situs WHO dan CDC , infeksi ini pertama kali menyebar dari binatang liar seperti monyet , gorila dan simpanse ke manusia dan selanjutnya terjadi penularan dari manusia ke manusia .",CDC adalah entitas organisasi
"Sudan dan kelompok-kelompok pemberontak menyetujui gencatan senjata 60 hari di Darfur berdasarkan atas sebuah perjanjian perdamaian yang dicapai di Nigeria pada Mei lalu , kata seorang politikus senior AS , Rabu .",Darfur adalah entitas lokasi
"Sudan dan kelompok-kelompok pemberontak menyetujui gencatan senjata 60 hari di Darfur berdasarkan atas sebuah perjanjian perdamaian yang dicapai di Nigeria pada Mei lalu , kata seorang politikus senior AS , Rabu .",Nigeria adalah entitas lokasi
"Israel mengklaim serangan udaranya berhasil menewaskan seorang pejabat tinggi keuangan Hamas .",Hamas adalah entitas organisasi
"KH Abdurrahman Wahid (Gus Dur) menyatakan tidak akan menggunakan hak pilihnya pada Pemilu Presiden dan Wakil Presiden (Pilpres) 2009 .",KH Abdurrahman Wahid (Gus Dur) adalah entitas tokoh
"Pengacara mantan Ketua Umum Partai Demokrat Anas Urbaningrum , Adnan Buyung Nasution , menyatakan keberatan dengan tiga saksi di persidangan yang mengenakan cadar .",Partai Demokrat adalah entitas organisasi
"Pengacara mantan Ketua Umum Partai Demokrat Anas Urbaningrum , Adnan Buyung Nasution , menyatakan keberatan dengan tiga saksi di persidangan yang mengenakan cadar .",Anas Urbaningrum adalah entitas tokoh
"Pengacara mantan Ketua Umum Partai Demokrat Anas Urbaningrum , Adnan Buyung Nasution , menyatakan keberatan dengan tiga saksi di persidangan yang mengenakan cadar .",Adnan Buyung Nasution adalah entitas tokoh
"Perjuangan itu bukan soal uang , NasDem Jatim bukan kapitalis , katanya .",NasDem adalah entitas organisasi
"Anggota Fraksi PDI Perjuangan TB Hasanuddin mengingatkan , agar seluruh kader PDI-P mendukung keputusan Presiden Joko Widodo terkait pergantian kepala Polri .",PDI Perjuangan adalah entitas organisasi
"Anggota Fraksi PDI Perjuangan TB Hasanuddin mengingatkan , agar seluruh kader PDI-P mendukung keputusan Presiden Joko Widodo terkait pergantian kepala Polri .",TB Hasanuddin adalah entitas tokoh
"Anggota Fraksi PDI Perjuangan TB Hasanuddin mengingatkan , agar seluruh kader PDI-P mendukung keputusan Presiden Joko Widodo terkait pergantian kepala Polri .",PDI-P adalah entitas organisasi
"Anggota Fraksi PDI Perjuangan TB Hasanuddin mengingatkan , agar seluruh kader PDI-P mendukung keputusan Presiden Joko Widodo terkait pergantian kepala Polri .",Joko Widodo adalah entitas tokoh
"Anggota Fraksi PDI Perjuangan TB Hasanuddin mengingatkan , agar seluruh kader PDI-P mendukung keputusan Presiden Joko Widodo terkait pergantian kepala Polri .",Polri adalah entitas organisasi
"Angel Lelga merupakan satu dari enam artis yang diusung oleh PPP untuk dapat menjadi pendulang suara .",Angel Lelga adalah entitas tokoh
"Angel Lelga merupakan satu dari enam artis yang diusung oleh PPP untuk dapat menjadi pendulang suara .",PPP adalah entitas organisasi
"Partai Demokrasi Indonesia Perjuangan (PDIP) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",Partai Demokrasi Indonesia Perjuangan (PDIP) adalah entitas organisasi
"Partai Demokrasi Indonesia Perjuangan (PDIP) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",Joko Widodo adalah entitas tokoh
"Partai Demokrasi Indonesia Perjuangan (PDIP) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",Gerindra adalah entitas organisasi
"Partai Demokrasi Indonesia Perjuangan (PDIP) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",Prabowo Subianto adalah entitas tokoh
"Partai Demokrasi Indonesia Perjuangan (PDIP) mengapresiasi prakarsa Presiden Joko Widodo bertemu Ketua Umum Gerindra Prabowo Subianto di Istana Bogor .",Istana Bogor adalah entitas lokasi
"Lewat pekerjaannya , Perlman juga menemukan spesies baru , seperti pohon Hibiscadelphus yang ditemukannya tumbuh di lembah curam terpencil di pulau Maui .",Perlman adalah entitas tokoh
"Lewat pekerjaannya , Perlman juga menemukan spesies baru , seperti pohon Hibiscadelphus yang ditemukannya tumbuh di lembah curam terpencil di pulau Maui .",pulau Maui adalah entitas lokasi
"Tiongkok menumpas aksi kekerasan di Xinjiang setelah serangkaian serangan mematikan di daerah itu , dan telah mengeksekusi 13 orang pada Juni .",Xinjiang adalah entitas lokasi
"Namun , pemberian sanksi tersebut harus melalui pembahasan terlebih dahulu dengan pengawas dan akan disesuaikan dengan jenis dan dampak pelanggaran yang dilakukan pelaku usaha jasa keuangan , kata Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",OJK adalah entitas organisasi
"Namun , pemberian sanksi tersebut harus melalui pembahasan terlebih dahulu dengan pengawas dan akan disesuaikan dengan jenis dan dampak pelanggaran yang dilakukan pelaku usaha jasa keuangan , kata Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Sri Rahayu Widodo adalah entitas tokoh
"Namun , pemberian sanksi tersebut harus melalui pembahasan terlebih dahulu dengan pengawas dan akan disesuaikan dengan jenis dan dampak pelanggaran yang dilakukan pelaku usaha jasa keuangan , kata Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Bandung adalah entitas lokasi
"Mantan bankir Malcolm Turnbull juga bergabung dalam kabinet sebagai Menteri Lingkungan Hidup , satu portofolio yang berusaha mengatasi persoalan sumber air di benua terkering berpenghuni di bumi , yang menghadapi kekeringan terparah dalam seabad terakhir ini .",Malcolm Turnbull adalah entitas tokoh
"Ada satu hal yang paling diingat Guruh mengenai guru besar Fakultas Kehutanan Universitas Gadjah Mada itu .",Guruh adalah entitas tokoh
"Ada satu hal yang paling diingat Guruh mengenai guru besar Fakultas Kehutanan Universitas Gadjah Mada itu .",Fakultas Kehutanan Universitas Gadjah Mada adalah entitas organisasi
"Selain itu , Bandara Internasional Sepinggan akan menjadi bandara pertama di Indonesia yang memiliki konsep boutique mall , yaitu perpaduan antara mal dan bandara .",Indonesia adalah entitas lokasi
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Ikatan Ahli Perencanaan Indonesia adalah entitas organisasi
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Bernardus Djonoputro adalah entitas tokoh
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Jakarta adalah entitas lokasi
"Ia mengatakan pertemuan kemarin membantah adanya ketegangan antara Surya Paloh dan Ical yang selama ini berkembang .",Surya Paloh adalah entitas tokoh
"Ia mengatakan pertemuan kemarin membantah adanya ketegangan antara Surya Paloh dan Ical yang selama ini berkembang .",Ical adalah entitas tokoh
"Dalam undangan yang dikirim panitia Ramon Magsaysay Award lewat surat elektronik , Jumat (22/8) , disebutkan bahwa penghargaan akan digelar pada 31 Agustus mendatang di main theater cultural center of the Philippines .",main theater cultural center of the Philippines adalah entitas lokasi
