source sentence,answer sentence
"bakal calon presiden joko widodo mengungkapkan , kasus luapan lumpur lapindo di porong , sidoarjo , jawa timur , merupakan bukti ketidakberpihakan pemerintah terhadap rakyat .",porong adalah entitas location
"bakal calon presiden joko widodo mengungkapkan , kasus luapan lumpur lapindo di porong , sidoarjo , jawa timur , merupakan bukti ketidakberpihakan pemerintah terhadap rakyat .",sidoarjo adalah entitas location
"bakal calon presiden joko widodo mengungkapkan , kasus luapan lumpur lapindo di porong , sidoarjo , jawa timur , merupakan bukti ketidakberpihakan pemerintah terhadap rakyat .",jawa timur adalah entitas location
"menteri kesehatan kongo felix numbi mengatakan kepada bbc bahwa tes yang dilakukan terhadap dua orang menunjukkan mereka terjangkit virus ebola di provinsi equateur .",felix numbi adalah entitas person
"menteri kesehatan kongo felix numbi mengatakan kepada bbc bahwa tes yang dilakukan terhadap dua orang menunjukkan mereka terjangkit virus ebola di provinsi equateur .",bbc adalah entitas organization
"menteri kesehatan kongo felix numbi mengatakan kepada bbc bahwa tes yang dilakukan terhadap dua orang menunjukkan mereka terjangkit virus ebola di provinsi equateur .",equateur adalah entitas location
"pak sby juga pernah mengatakan , partai demokrat tidak memiliki ambisi untuk mendapat jabatan politik tertentu , katanya .",sby adalah entitas person
"pak sby juga pernah mengatakan , partai demokrat tidak memiliki ambisi untuk mendapat jabatan politik tertentu , katanya .",partai demokrat adalah entitas organization
"tim hukum prabowo-hatta menuntut kpu membayar kerugian materiil rp 120 juta kepada delapan klien tersebut .",kpu adalah entitas organization
"konflik secara keilmuan dibenarkan , tetapi konflik yang dikelola dengan baik akan melahirkan produk unggulan kebanggaan bangsa , kata menteri sosial salim segaf al jufri di jakarta , jumat .",salim segaf al jufri adalah entitas person
"konflik secara keilmuan dibenarkan , tetapi konflik yang dikelola dengan baik akan melahirkan produk unggulan kebanggaan bangsa , kata menteri sosial salim segaf al jufri di jakarta , jumat .",jakarta adalah entitas location
"ia pun sempat mengatakan jokowi tak pantas jadi presiden karena tukang mebel .",jokowi adalah entitas person
"angel lelga saat ini tercatat sebagai calon legislatif dpr dari ppp .",angel lelga adalah entitas person
"angel lelga saat ini tercatat sebagai calon legislatif dpr dari ppp .",dpr adalah entitas organization
"angel lelga saat ini tercatat sebagai calon legislatif dpr dari ppp .",ppp adalah entitas organization
"selain berdiskusi , dalam pertemuan tersebut , komnas ham juga menyampaikan upaya-upaya penuntasan yang telah dilakukan selama ini .",komnas ham adalah entitas organization
"dengan mengusung aburizal bakrie sebagai presiden , maka golkar akan mengutamakan koalisi .",aburizal bakrie adalah entitas person
"dengan mengusung aburizal bakrie sebagai presiden , maka golkar akan mengutamakan koalisi .",golkar adalah entitas organization
"mantan ketua mahkamah konstitusi mahfud md bersikukuh maju sebagai calon presiden pada pemilu 2014 melalui partai kebangkitan bangsa (pkb) .",mahkamah konstitusi adalah entitas organization
"mantan ketua mahkamah konstitusi mahfud md bersikukuh maju sebagai calon presiden pada pemilu 2014 melalui partai kebangkitan bangsa (pkb) .",mahfud md adalah entitas person
"mantan ketua mahkamah konstitusi mahfud md bersikukuh maju sebagai calon presiden pada pemilu 2014 melalui partai kebangkitan bangsa (pkb) .",partai kebangkitan bangsa (pkb) adalah entitas organization
"pengguna mobile di indonesia mencapai 100 juta , dan 60 persen aktif .",indonesia adalah entitas location
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014-2019 mendatang .",partai demokrat adalah entitas organization
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014-2019 mendatang .",ruhut sitompul adalah entitas person
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014-2019 mendatang .",joko widodo adalah entitas person
"politisi partai demokrat ruhut sitompul mengaku heran masih saja banyak lembaga survei yang menempatkan joko widodo alias jokowi sebagai calon presiden potensial periode 2014-2019 mendatang .",jokowi adalah entitas person
"disebutkan juga penganugerahan ramon magsaysay ke 56 ini akan diberikan ke sejumlah orang termasuk saur marlina manurung , dan juga sejumlah nama antara lain dari china yakni hu shuli , dan dari afghanistan omara khan masoudi .",saur marlina manurung adalah entitas person
"disebutkan juga penganugerahan ramon magsaysay ke 56 ini akan diberikan ke sejumlah orang termasuk saur marlina manurung , dan juga sejumlah nama antara lain dari china yakni hu shuli , dan dari afghanistan omara khan masoudi .",china adalah entitas location
"disebutkan juga penganugerahan ramon magsaysay ke 56 ini akan diberikan ke sejumlah orang termasuk saur marlina manurung , dan juga sejumlah nama antara lain dari china yakni hu shuli , dan dari afghanistan omara khan masoudi .",hu shuli adalah entitas person
"disebutkan juga penganugerahan ramon magsaysay ke 56 ini akan diberikan ke sejumlah orang termasuk saur marlina manurung , dan juga sejumlah nama antara lain dari china yakni hu shuli , dan dari afghanistan omara khan masoudi .",afghanistan adalah entitas location
"disebutkan juga penganugerahan ramon magsaysay ke 56 ini akan diberikan ke sejumlah orang termasuk saur marlina manurung , dan juga sejumlah nama antara lain dari china yakni hu shuli , dan dari afghanistan omara khan masoudi .",omara khan masoudi adalah entitas person
"kecuali jika cadangan bank sentral / the federal reserve menurunkan tingkat suku bunga segera untuk menstimulasi ekonomi , laba akan tetap mengecewakan .",bank sentral adalah entitas organization
"kecuali jika cadangan bank sentral / the federal reserve menurunkan tingkat suku bunga segera untuk menstimulasi ekonomi , laba akan tetap mengecewakan .",the federal reserve adalah entitas organization
"selain itu tidak boleh , kata tritarayati .",tritarayati adalah entitas person
"salah satunya adalah kemampuan investasi pemerintah seperti penyerapan di apbn yang belum optimal , termasuk regulasi investasi yang kini belum berjalan efektif , kata juru bicara fppp , syumli syadli .",fppp adalah entitas organization
"salah satunya adalah kemampuan investasi pemerintah seperti penyerapan di apbn yang belum optimal , termasuk regulasi investasi yang kini belum berjalan efektif , kata juru bicara fppp , syumli syadli .",syumli syadli adalah entitas person
"depresi tropis yang menurunkan hujan lebat di wilayah puerto rico dan republik dominika naik menjadi badai tropis cristobal , minggu (24/8) pagi di saat badai itu mendekati bahamas , demikian dikatakan pusat topan as .",puerto rico adalah entitas location
"depresi tropis yang menurunkan hujan lebat di wilayah puerto rico dan republik dominika naik menjadi badai tropis cristobal , minggu (24/8) pagi di saat badai itu mendekati bahamas , demikian dikatakan pusat topan as .",republik dominika adalah entitas location
"depresi tropis yang menurunkan hujan lebat di wilayah puerto rico dan republik dominika naik menjadi badai tropis cristobal , minggu (24/8) pagi di saat badai itu mendekati bahamas , demikian dikatakan pusat topan as .",bahamas adalah entitas location
"depresi tropis yang menurunkan hujan lebat di wilayah puerto rico dan republik dominika naik menjadi badai tropis cristobal , minggu (24/8) pagi di saat badai itu mendekati bahamas , demikian dikatakan pusat topan as .",pusat topan as adalah entitas organization
"kemarin badan kehormatan melakukan rapat tertutup ihwal laporan dahlan iskan .",badan kehormatan adalah entitas organization
"kemarin badan kehormatan melakukan rapat tertutup ihwal laporan dahlan iskan .",dahlan iskan adalah entitas person
"gus dur mengatakan , dari laporan yang ia terima , masih banyak warga bangsa yang tidak dipanggil untuk ikut pemilu .",gus dur adalah entitas person
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",hotel santika adalah entitas location
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",mk adalah entitas organization
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",plaza centris adalah entitas location
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",hr rasuna said adalah entitas location
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",kuningan adalah entitas location
"setelah kurang lebih satu bulan berkantor di hotel santika , kantor mk pindah ke plaza centris , lt . 4 dan lt . 12a , hr rasuna said , kuningan , jakarta selatan .",jakarta selatan adalah entitas location
"di situlah peran warga masuk , ujar siaran pers nasa .",nasa adalah entitas organization
"memang sk presiden memberikan tugas kepada saya sampai terpilih pimpinan kpk yang baru .",kpk adalah entitas organization
"ia mengatakan oecd akan fokus pada aspek prioritas tiga hal yakni transfer teknologi , pasar , dan pembiayaan .",oecd adalah entitas organization
"tetapi spesies-spesies juga punah di hawaii .",hawaii adalah entitas location
"pramono mengatakan , laporan yang diberikan ppatk kepada pimpinan dpr memang berangkat dari permintaan badan kehormatan .",pramono adalah entitas person
"pramono mengatakan , laporan yang diberikan ppatk kepada pimpinan dpr memang berangkat dari permintaan badan kehormatan .",ppatk adalah entitas organization
"pramono mengatakan , laporan yang diberikan ppatk kepada pimpinan dpr memang berangkat dari permintaan badan kehormatan .",dpr adalah entitas organization
"pramono mengatakan , laporan yang diberikan ppatk kepada pimpinan dpr memang berangkat dari permintaan badan kehormatan .",badan kehormatan adalah entitas organization
"pada juni , pesawat-pesawat tempur israel menyerang markas besar militer dan posisi-posisi suriah setelah seorang remaja israel tewas dalam apa yang dikatakan negara yahudi serangan lintas batas oleh pasukan yang setia kepada rejim presiden suriah bashar al-assad .",suriah adalah entitas location
"pada juni , pesawat-pesawat tempur israel menyerang markas besar militer dan posisi-posisi suriah setelah seorang remaja israel tewas dalam apa yang dikatakan negara yahudi serangan lintas batas oleh pasukan yang setia kepada rejim presiden suriah bashar al-assad .",bashar al-assad adalah entitas person
"wakil presiden boediono mengingatkan segenap komponen masyarakat untuk tidak saling adu kuat dalam urusan yang tidak produktif bagi kepentingan bangsa dan negara .",boediono adalah entitas person
"ketua pengurus besar nahdlatul ulama (pbnu) slamet effendy yusuf mengatakan , situasi kompetitif yang seringkali eksesif selama pemilu 2014 , baik pemilu legislatif maupun pemilu presiden , harus diakhiri seiring dengan putusan mahkamah konstitusi (mk) .",nahdlatul ulama (pbnu) adalah entitas organization
"ketua pengurus besar nahdlatul ulama (pbnu) slamet effendy yusuf mengatakan , situasi kompetitif yang seringkali eksesif selama pemilu 2014 , baik pemilu legislatif maupun pemilu presiden , harus diakhiri seiring dengan putusan mahkamah konstitusi (mk) .",slamet effendy yusuf adalah entitas person
"ketua pengurus besar nahdlatul ulama (pbnu) slamet effendy yusuf mengatakan , situasi kompetitif yang seringkali eksesif selama pemilu 2014 , baik pemilu legislatif maupun pemilu presiden , harus diakhiri seiring dengan putusan mahkamah konstitusi (mk) .",mahkamah konstitusi (mk) adalah entitas organization
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",komisi pemilihan umum (kpu) adalah entitas organization
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",joko widodo adalah entitas person
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",jusuf kalla adalah entitas person
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",prabowo adalah entitas person
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",hatta adalah entitas person
"setelah komisi pemilihan umum (kpu) memutuskan joko widodo dan jusuf kalla sebagai presiden dan wakil presiden terpilih pada 22 juli 2014 , prabowo - hatta menggugat hasil tersebut ke mahkamah konstitusi .",mahkamah konstitusi adalah entitas organization
"saya tahu hal ini juga beredar di sejumlah kalangan , kata presiden yudhoyono dalam akun twitter pribadinya @ sbyudhoyono yang dipantau antara di manokwari , papua barat , jumat pagi .",yudhoyono adalah entitas person
"saya tahu hal ini juga beredar di sejumlah kalangan , kata presiden yudhoyono dalam akun twitter pribadinya @ sbyudhoyono yang dipantau antara di manokwari , papua barat , jumat pagi .",antara adalah entitas organization
"saya tahu hal ini juga beredar di sejumlah kalangan , kata presiden yudhoyono dalam akun twitter pribadinya @ sbyudhoyono yang dipantau antara di manokwari , papua barat , jumat pagi .",manokwari adalah entitas location
"saya tahu hal ini juga beredar di sejumlah kalangan , kata presiden yudhoyono dalam akun twitter pribadinya @ sbyudhoyono yang dipantau antara di manokwari , papua barat , jumat pagi .",papua barat adalah entitas location
"direktur pemasaran dan niaga pertamina hanung budya mengatakan pihak pertamina tak ada pilihan lain harus memangkas jatah pasokan harian ke spbu di seluruh indonesia , terutama di bagian barat .",pertamina adalah entitas organization
"direktur pemasaran dan niaga pertamina hanung budya mengatakan pihak pertamina tak ada pilihan lain harus memangkas jatah pasokan harian ke spbu di seluruh indonesia , terutama di bagian barat .",hanung budya adalah entitas person
"direktur pemasaran dan niaga pertamina hanung budya mengatakan pihak pertamina tak ada pilihan lain harus memangkas jatah pasokan harian ke spbu di seluruh indonesia , terutama di bagian barat .",pertamina adalah entitas organization
"direktur pemasaran dan niaga pertamina hanung budya mengatakan pihak pertamina tak ada pilihan lain harus memangkas jatah pasokan harian ke spbu di seluruh indonesia , terutama di bagian barat .",indonesia adalah entitas location
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",badan kehormatan adalah entitas organization
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",dpr adalah entitas organization
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",badan kehormatan adalah entitas organization
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",dpr adalah entitas organization
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",pramono anung adalah entitas person
"sebab yang diminta oleh badan kehormatan bukan hanya satu nama . termasuk pimpinan dpr diminta juga oleh badan kehormatan , kata wakil ketua dpr pramono anung di gedung dpr , selasa 20 september 2011 .",gedung dpr adalah entitas location
"ia menambahkan meski ada pemangkasan kuota bbm subsidi dari 48 juta kl jadi 46 juta kl , pertamina memastikan bbm subsidi tersedia sesuai kuota yang diberikan oleh pemerintah , termasuk bbm non subsidi .",pertamina adalah entitas organization
"kalau enggak berubah bukan ppp namanya , kata ketua dpp pks nasir djamil di gedung dpr , jakarta , selasa (7/10/2014) .",ppp adalah entitas organization
"kalau enggak berubah bukan ppp namanya , kata ketua dpp pks nasir djamil di gedung dpr , jakarta , selasa (7/10/2014) .",pks adalah entitas organization
"kalau enggak berubah bukan ppp namanya , kata ketua dpp pks nasir djamil di gedung dpr , jakarta , selasa (7/10/2014) .",nasir djamil adalah entitas person
"kalau enggak berubah bukan ppp namanya , kata ketua dpp pks nasir djamil di gedung dpr , jakarta , selasa (7/10/2014) .",gedung dpr adalah entitas location
"kalau enggak berubah bukan ppp namanya , kata ketua dpp pks nasir djamil di gedung dpr , jakarta , selasa (7/10/2014) .",jakarta adalah entitas location
"apakah perlu mengkhawatirkan penyebaran virus ini di indonesia ?",indonesia adalah entitas location
"kepada wartawan di sela-sela peluncuran simpati talkmania di bandung , selasa sore , gm sales and cs telkomsel regional jabar , tubagus daniel azhari , mengatakan program ini akan memberikan penghematan cukup signifikan dalam anggaran komunikasi pelanggan .",bandung adalah entitas location
"kepada wartawan di sela-sela peluncuran simpati talkmania di bandung , selasa sore , gm sales and cs telkomsel regional jabar , tubagus daniel azhari , mengatakan program ini akan memberikan penghematan cukup signifikan dalam anggaran komunikasi pelanggan .",telkomsel adalah entitas organization
"kepada wartawan di sela-sela peluncuran simpati talkmania di bandung , selasa sore , gm sales and cs telkomsel regional jabar , tubagus daniel azhari , mengatakan program ini akan memberikan penghematan cukup signifikan dalam anggaran komunikasi pelanggan .",tubagus daniel azhari adalah entitas person
"pabrik briket ptba tanjung enim didirikan 1997 dengan kapasitas produksi sekitar 10 ribu ton per tahun .",ptba tanjung enim adalah entitas organization
"ia mengajak mencermati apakah tim untuk capres golkar kinerjanya kurang atau ada faktor lain .",golkar adalah entitas organization
"ia menambahkan meski ada pemangkasan kuota bbm subsidi dari 48 juta kl jadi 46 juta kl , pertamina memastikan bbm subsidi tersedia sesuai kuota yang diberikan oleh pemerintah , termasuk bbm non subsidi .",pertamina adalah entitas organization
"alex mendur tertangkap , tentara jepang menyita foto-foto yang baru saja dibuat dan memusnahkannya .",alex mendur adalah entitas person
"usai upacara , mendur bersaudara bergegas meninggalkan kediaman soekarno .",mendur adalah entitas person
"usai upacara , mendur bersaudara bergegas meninggalkan kediaman soekarno .",soekarno adalah entitas person
"ketegangan politik meningkat di zimbabwe , di tengah krisis ekonomi yang bertambah buruk dan kontroversi oleh presiden yang telah lama memerintah di negara afrika selatan itu , robert mugabe , untuk menunda pemungutan suara bagi pemilihan presiden selama dua tahun .",zimbabwe adalah entitas location
"ketegangan politik meningkat di zimbabwe , di tengah krisis ekonomi yang bertambah buruk dan kontroversi oleh presiden yang telah lama memerintah di negara afrika selatan itu , robert mugabe , untuk menunda pemungutan suara bagi pemilihan presiden selama dua tahun .",afrika selatan adalah entitas location
"ketegangan politik meningkat di zimbabwe , di tengah krisis ekonomi yang bertambah buruk dan kontroversi oleh presiden yang telah lama memerintah di negara afrika selatan itu , robert mugabe , untuk menunda pemungutan suara bagi pemilihan presiden selama dua tahun .",robert mugabe adalah entitas person
"kedatangan mahfud juga dalam rangka menjadi narasumber seminar bertajuk penegakan hukum dan reformasi konstitusi di indonesia yang digelar di kampus institut agama islam sunan giri , ponorogo .",mahfud adalah entitas person
"kedatangan mahfud juga dalam rangka menjadi narasumber seminar bertajuk penegakan hukum dan reformasi konstitusi di indonesia yang digelar di kampus institut agama islam sunan giri , ponorogo .",kampus institut agama islam sunan giri adalah entitas location
"kedatangan mahfud juga dalam rangka menjadi narasumber seminar bertajuk penegakan hukum dan reformasi konstitusi di indonesia yang digelar di kampus institut agama islam sunan giri , ponorogo .",ponorogo adalah entitas location
"menurut dokter pakar fisiologi dan pemerhati gaya hidup grace judio-kahl , kebiasaan makan junk food dalam jumlah banyak dan frekuensi tinggi sangat jarang terjadi di masyarakat indonesia .",grace judio-kahl adalah entitas person
"hewan ini termasuk unik , kata wanita yang bekerja di bagian pengolahan hasil peternakan dinas pertanian dan peternakan kabupaten kutai timur ini .",dinas pertanian dan peternakan adalah entitas organization
"hewan ini termasuk unik , kata wanita yang bekerja di bagian pengolahan hasil peternakan dinas pertanian dan peternakan kabupaten kutai timur ini .",kutai timur adalah entitas location
"the des plaines, ill. , perusahaan mantel kimia / chemical coatings concern , yang memiliki sekitar 2,000 pekerja di seluruh dunia , berkata mereka berencana \ * - 1 untuk menjual bisnis kontainer / pembungkus dan perekat fleksibel rigid / / bermasalah domestik , dan chicago heights , ill-nya .","the des plaines, ill." adalah entitas organization
"the des plaines, ill. , perusahaan mantel kimia / chemical coatings concern , yang memiliki sekitar 2,000 pekerja di seluruh dunia , berkata mereka berencana \ * - 1 untuk menjual bisnis kontainer / pembungkus dan perekat fleksibel rigid / / bermasalah domestik , dan chicago heights , ill-nya .",chicago heights adalah entitas organization
"dalam tiga tahun terakhir grant (46) telah berkencan dengan khan (33) yang merupakan mantan istri imran kham - - pemain kriket - - dan anak perempuan dari mantan jutawan sir james goldsmith .",grant adalah entitas person
"dalam tiga tahun terakhir grant (46) telah berkencan dengan khan (33) yang merupakan mantan istri imran kham - - pemain kriket - - dan anak perempuan dari mantan jutawan sir james goldsmith .",khan adalah entitas person
"dalam tiga tahun terakhir grant (46) telah berkencan dengan khan (33) yang merupakan mantan istri imran kham - - pemain kriket - - dan anak perempuan dari mantan jutawan sir james goldsmith .",imran kham adalah entitas person
"dalam tiga tahun terakhir grant (46) telah berkencan dengan khan (33) yang merupakan mantan istri imran kham - - pemain kriket - - dan anak perempuan dari mantan jutawan sir james goldsmith .",sir james goldsmith adalah entitas person
"kami tahu amazon kehilangan semua spesies ini .",amazon adalah entitas location
"badan penerbangan yang berpusat di brussels eurocontrol mengatakan gunung itu akan segera meletus .",brussels eurocontrol adalah entitas location
"perempuan yang akrab disapa butet ini memang berjuang di pedalaman hutan jambi menjadi guru dan mendirikan sokola rimba .",butet adalah entitas person
"perempuan yang akrab disapa butet ini memang berjuang di pedalaman hutan jambi menjadi guru dan mendirikan sokola rimba .",hutan jambi adalah entitas location
"perempuan yang akrab disapa butet ini memang berjuang di pedalaman hutan jambi menjadi guru dan mendirikan sokola rimba .",sokola rimba adalah entitas organization
"dalam kampanye untuk menggulingkan khadafi , para pejuang dari zintan dan misrata saling bahu membahu .",khadafi adalah entitas person
"dalam kampanye untuk menggulingkan khadafi , para pejuang dari zintan dan misrata saling bahu membahu .",zintan adalah entitas location
"dalam kampanye untuk menggulingkan khadafi , para pejuang dari zintan dan misrata saling bahu membahu .",misrata adalah entitas location
"susno mengatakan , ia tidak pernah meminta uang ke sjahril agar kasus yang dilaporkan ho kian huat , pengusaha asal singapura , itu ditangani penyidik bareskrim .",susno adalah entitas person
"susno mengatakan , ia tidak pernah meminta uang ke sjahril agar kasus yang dilaporkan ho kian huat , pengusaha asal singapura , itu ditangani penyidik bareskrim .",sjahril adalah entitas person
"susno mengatakan , ia tidak pernah meminta uang ke sjahril agar kasus yang dilaporkan ho kian huat , pengusaha asal singapura , itu ditangani penyidik bareskrim .",ho kian huat adalah entitas person
"susno mengatakan , ia tidak pernah meminta uang ke sjahril agar kasus yang dilaporkan ho kian huat , pengusaha asal singapura , itu ditangani penyidik bareskrim .",singapura adalah entitas location
"susno mengatakan , ia tidak pernah meminta uang ke sjahril agar kasus yang dilaporkan ho kian huat , pengusaha asal singapura , itu ditangani penyidik bareskrim .",bareskrim adalah entitas organization
"namun mereka kemudian berpisah dan tahun ini telah mengubah sebagian kota tripoli menjadi medan perang .",tripoli adalah entitas location
"semua itu memperkuat bukti bantuan dan pembiayaan mdc oleh pemerintah asing tersebut untuk cita-cita pemerintah itu mengubah pemerintahan di zimbabwe sebagai hukuman untuk berani mendaku kembali negeri kami , tambahnya .",mdc adalah entitas organization
"semua itu memperkuat bukti bantuan dan pembiayaan mdc oleh pemerintah asing tersebut untuk cita-cita pemerintah itu mengubah pemerintahan di zimbabwe sebagai hukuman untuk berani mendaku kembali negeri kami , tambahnya .",zimbabwe adalah entitas location
"mereka berharap jokowi dapat memberikan ruang politik agar pengadilan ham ini dapat dieksekusi dalam pemerintahannya mendatang .",jokowi adalah entitas person
"stateswest airlines , phoenix , ariz .",stateswest airlines adalah entitas organization
"stateswest airlines , phoenix , ariz .",phoenix adalah entitas organization
"stateswest airlines , phoenix , ariz .",ariz adalah entitas organization
"menurut rofikoh , penilian efesiensi ini berdasarkan kinerja perbankan 2006 .",rofikoh adalah entitas person
"antara surya paloh dan aburizal bakrie tetap teman baik , apalagi dua-duanya tokoh golkar . mereka tetap berteman , ujarnya .",surya paloh adalah entitas person
"antara surya paloh dan aburizal bakrie tetap teman baik , apalagi dua-duanya tokoh golkar . mereka tetap berteman , ujarnya .",aburizal bakrie adalah entitas person
"antara surya paloh dan aburizal bakrie tetap teman baik , apalagi dua-duanya tokoh golkar . mereka tetap berteman , ujarnya .",golkar adalah entitas organization
"serangan itu , yang terjadi di provinsi wilayah tenggara , sistan-baluchestan , dilancarkan di tengah meningkatnya kekerasan di sebuah kawasan dimana pihak berwenang iran menyalahkan as dan ketidakmampuan pakistan mengawasi perbatasannya .",sistan-baluchestan adalah entitas location
"kami belum yakin apakah inggris akan menghadapi lebih banyak lagi kasus flu burung , kata seorang pejabat pada kementerian pertanian .",kementerian pertanian adalah entitas organization
"kalau peluru karet saya pastikan tidak ada . jadi baru gas air mata dan water cannon , ujar sutarman .",sutarman adalah entitas person
"dengan tidak adanya dukungan tersebut , lanjut ruhut , mustahil jokowi akan maju jadi calon presiden tahun 2014 mendatang , karena dalam undang-undang tidak diperbolehkan kandidat presiden dari kalangan independen mencalonkan diri .",ruhut adalah entitas person
"dengan tidak adanya dukungan tersebut , lanjut ruhut , mustahil jokowi akan maju jadi calon presiden tahun 2014 mendatang , karena dalam undang-undang tidak diperbolehkan kandidat presiden dari kalangan independen mencalonkan diri .",jokowi adalah entitas person
"para analis mengatakan bahwa penawaran untuk great northern nekoosa mematahkan selubung kabur / pall yang menutupi bisnis pengambilalihan selama tiga minggu terakhir pada awal jatuhnya pengambil alihan ual corp .",great northern nekoosa adalah entitas organization
"para analis mengatakan bahwa penawaran untuk great northern nekoosa mematahkan selubung kabur / pall yang menutupi bisnis pengambilalihan selama tiga minggu terakhir pada awal jatuhnya pengambil alihan ual corp .",ual corp adalah entitas organization
"lembaga ilmu pengetahuan indonesia sudah menyiapkan lima konsep untuk energi terbarukan , pengganti sumber energi bersumber dari bahan bakar minyak .",lembaga ilmu pengetahuan indonesia adalah entitas organization
"wabah ebola di afrika barat telah mengakibatkan 1.427 kematian dari 2,615 penderita , yang diketahui , kata organisasi kesehatan dunian (who) , jumat .",afrika barat adalah entitas location
"wabah ebola di afrika barat telah mengakibatkan 1.427 kematian dari 2,615 penderita , yang diketahui , kata organisasi kesehatan dunian (who) , jumat .",organisasi kesehatan dunian (who) adalah entitas organization
"partai persatuan pembangunan (ppp) menyatakan keyakinannya bahwa dua menteri asal partai berlambang ka'bah tersebut aman dari reshuffle .",partai persatuan pembangunan (ppp) adalah entitas organization
"sanchez mengutip pula gambar madrid dan berlin sebagai contoh .",sanchez adalah entitas person
"tapi kita serahkan ke pks . kalau betah di koalisi ya silakan bertahan . kalau gerah ya silakan keluar . itu saja kan intinya , ujar ketua dpp bidang ekonomi partai demokrat sutan bhatoegana saat dihubungi wartawan di jakarta , sabtu (15/10/2011) .",pks adalah entitas organization
"tapi kita serahkan ke pks . kalau betah di koalisi ya silakan bertahan . kalau gerah ya silakan keluar . itu saja kan intinya , ujar ketua dpp bidang ekonomi partai demokrat sutan bhatoegana saat dihubungi wartawan di jakarta , sabtu (15/10/2011) .",partai demokrat adalah entitas organization
"tapi kita serahkan ke pks . kalau betah di koalisi ya silakan bertahan . kalau gerah ya silakan keluar . itu saja kan intinya , ujar ketua dpp bidang ekonomi partai demokrat sutan bhatoegana saat dihubungi wartawan di jakarta , sabtu (15/10/2011) .",sutan bhatoegana adalah entitas person
"tapi kita serahkan ke pks . kalau betah di koalisi ya silakan bertahan . kalau gerah ya silakan keluar . itu saja kan intinya , ujar ketua dpp bidang ekonomi partai demokrat sutan bhatoegana saat dihubungi wartawan di jakarta , sabtu (15/10/2011) .",jakarta adalah entitas location
