Source sentence,Answer sentence
"Namun , pemberian sanksi tersebut harus melalui pembahasan terlebih dahulu dengan pengawas dan akan disesuaikan dengan jenis dan dampak pelanggaran yang dilakukan pelaku usaha jasa keuangan , kata Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Sri Rahayu Widodo adalah entitas person
"Namun , pemberian sanksi tersebut harus melalui pembahasan terlebih dahulu dengan pengawas dan akan disesuaikan dengan jenis dan dampak pelanggaran yang dilakukan pelaku usaha jasa keuangan , kata Deputi Komisioner OJK Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Bandung adalah entitas location
"Mantan bankir Malcolm Turnbull juga bergabung dalam kabinet sebagai Menteri Lingkungan Hidup , satu portofolio yang berusaha mengatasi persoalan sumber air di benua terkering berpenghuni di bumi , yang menghadapi kekeringan terparah dalam seabad terakhir ini .",Malcolm Turnbull adalah entitas person
"Ada satu hal yang paling diingat Guruh mengenai guru besar Fakultas Kehutanan Universitas Gadjah Mada itu .",Guruh adalah entitas person
"Ada satu hal yang paling diingat Guruh mengenai guru besar Fakultas Kehutanan Universitas Gadjah Mada itu .",Fakultas Kehutanan Universitas Gadjah Mada adalah entitas organization
"Selain itu , Bandara Internasional Sepinggan akan menjadi bandara pertama di Indonesia yang memiliki konsep boutique mall , yaitu perpaduan antara mal dan bandara .",Indonesia adalah entitas location
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Ikatan Ahli Perencanaan Indonesia adalah entitas organization
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Bernardus Djonoputro adalah entitas person
"Kota Balikpapan secara signifikan berada diatas rata-rata nasional untuk aspek tata kota dan pengelolaan lingkungan dibandingkan dengan kota lain , ujar Ketua Umum Ikatan Ahli Perencanaan Indonesia , Bernardus Djonoputro di Jakarta , Senin (11/8) .",Jakarta adalah entitas location
"Ia mengatakan pertemuan kemarin membantah adanya ketegangan antara Surya Paloh dan Ical yang selama ini berkembang .",Surya Paloh adalah entitas person
"Ia mengatakan pertemuan kemarin membantah adanya ketegangan antara Surya Paloh dan Ical yang selama ini berkembang .",Ical adalah entitas person
"Dalam undangan yang dikirim panitia Ramon Magsaysay Award lewat surat elektronik , Jumat (22/8) , disebutkan bahwa penghargaan akan digelar pada 31 Agustus mendatang di main theater cultural center of the Philippines .",main theater cultural center of the Philippines adalah entitas location
"Rachlan juga menegaskan , kalaupun ada komunikasi antara Ketua Harian Partai Demokrat Syarif Hasan dengan calon presiden terpilih Joko Widodo , hal itu adalah komunikasi pribadi dan berada di luar dari garis kebijakan partai .",Rachlan adalah entitas person
"Rachlan juga menegaskan , kalaupun ada komunikasi antara Ketua Harian Partai Demokrat Syarif Hasan dengan calon presiden terpilih Joko Widodo , hal itu adalah komunikasi pribadi dan berada di luar dari garis kebijakan partai .",Partai Demokrat adalah entitas organization
"Rachlan juga menegaskan , kalaupun ada komunikasi antara Ketua Harian Partai Demokrat Syarif Hasan dengan calon presiden terpilih Joko Widodo , hal itu adalah komunikasi pribadi dan berada di luar dari garis kebijakan partai .",Syarif Hasan adalah entitas person
"Rachlan juga menegaskan , kalaupun ada komunikasi antara Ketua Harian Partai Demokrat Syarif Hasan dengan calon presiden terpilih Joko Widodo , hal itu adalah komunikasi pribadi dan berada di luar dari garis kebijakan partai .",Joko Widodo adalah entitas person
"Rahmad Dwi Ardhiansyah yang merupakan ketua tim ini mengatakan bahwa ini adalah suatu inovasi baru untuk memanfaatkan limbah darah sapi yang belum pernah dimanfaatkan sebagai produk .",Rahmad Dwi Ardhiansyah adalah entitas person
"Sekjen PPP Irgan Chairul Mahfidz mengatakan , kedua menteri asal partainya berkinerja baik .",PPP adalah entitas organization
"Sekjen PPP Irgan Chairul Mahfidz mengatakan , kedua menteri asal partainya berkinerja baik .",Irgan Chairul Mahfidz adalah entitas person
"Tiga TPS juga dibuka di luar Abkhazia , di kota Rusia Moskow dan Cherkessk serta di kota Istanbul , Turki .",Abkhazia adalah entitas location
"Tiga TPS juga dibuka di luar Abkhazia , di kota Rusia Moskow dan Cherkessk serta di kota Istanbul , Turki .",Rusia Moskow adalah entitas location
"Tiga TPS juga dibuka di luar Abkhazia , di kota Rusia Moskow dan Cherkessk serta di kota Istanbul , Turki .",Cherkessk adalah entitas location
"Tiga TPS juga dibuka di luar Abkhazia , di kota Rusia Moskow dan Cherkessk serta di kota Istanbul , Turki .",Istanbul adalah entitas location
"Tiga TPS juga dibuka di luar Abkhazia , di kota Rusia Moskow dan Cherkessk serta di kota Istanbul , Turki .",Turki adalah entitas location
"Segera setelah tiba kembali siang ini dari kunjungannya ke Yogya untuk menghadiri pernikahan putri Sultan Hamengkubuwono X , Presiden SBY akan melanjutkan perampungan formasi baru kabinetnya , kata Staf Khusus Presiden bidang Komunikasi Politik Daniel Sparingga , siang ini .",Yogya adalah entitas location
"Segera setelah tiba kembali siang ini dari kunjungannya ke Yogya untuk menghadiri pernikahan putri Sultan Hamengkubuwono X , Presiden SBY akan melanjutkan perampungan formasi baru kabinetnya , kata Staf Khusus Presiden bidang Komunikasi Politik Daniel Sparingga , siang ini .",Sultan Hamengkubuwono X adalah entitas person
"Segera setelah tiba kembali siang ini dari kunjungannya ke Yogya untuk menghadiri pernikahan putri Sultan Hamengkubuwono X , Presiden SBY akan melanjutkan perampungan formasi baru kabinetnya , kata Staf Khusus Presiden bidang Komunikasi Politik Daniel Sparingga , siang ini .",SBY adalah entitas person
"Segera setelah tiba kembali siang ini dari kunjungannya ke Yogya untuk menghadiri pernikahan putri Sultan Hamengkubuwono X , Presiden SBY akan melanjutkan perampungan formasi baru kabinetnya , kata Staf Khusus Presiden bidang Komunikasi Politik Daniel Sparingga , siang ini .",Daniel Sparingga adalah entitas person
"Pertumbuhan investasi infrastruktur Indonesia masih rendah dibandingkan India yang telah mencapai tujuh persen dari PDB sejak 2009 , sedangkan investasi di Tiongkok sudah sebesar 9-11 persen pada 2005 .",Tiongkok adalah entitas location
"Coast Savings Financial Inc. melaporkan kerugian kuartal ketiga , mengutip program restrukturisasi modal yang diumumkan sebelumnya .",Coast Savings Financial Inc. adalah entitas organization
"Kepala BEI Medan , Muhammad Pintor , menyampaikan , untuk level II akan berlanjut pada September 2014 .",BEI adalah entitas organization
"Kepala BEI Medan , Muhammad Pintor , menyampaikan , untuk level II akan berlanjut pada September 2014 .",Medan adalah entitas location
"Kepala BEI Medan , Muhammad Pintor , menyampaikan , untuk level II akan berlanjut pada September 2014 .",Muhammad Pintor adalah entitas person
"Jokowi sampai ke lokasi luapan tersebut pukul 15.50 WIB .",Jokowi adalah entitas person
"Sehingga Indonesia bergerak maju seiring pertumbuhan di negara Asia lainnya , ujar Akbar .",Asia adalah entitas location
"Sehingga Indonesia bergerak maju seiring pertumbuhan di negara Asia lainnya , ujar Akbar .",Akbar adalah entitas person
"Setelah memulai kunjungannya di Lebanon , Solana pada Selasa melakukan pembicaraan dengan Arab Saudi , yang akan menjadi tuan rumah pertemuan rekonsiliasi pekan depan antara kelompok-kelompok berseteru di Lebanon , kata sumber diplomatik .",Lebanon adalah entitas location
"Setelah memulai kunjungannya di Lebanon , Solana pada Selasa melakukan pembicaraan dengan Arab Saudi , yang akan menjadi tuan rumah pertemuan rekonsiliasi pekan depan antara kelompok-kelompok berseteru di Lebanon , kata sumber diplomatik .",Solana adalah entitas person
"Setelah memulai kunjungannya di Lebanon , Solana pada Selasa melakukan pembicaraan dengan Arab Saudi , yang akan menjadi tuan rumah pertemuan rekonsiliasi pekan depan antara kelompok-kelompok berseteru di Lebanon , kata sumber diplomatik .",Lebanon adalah entitas location
"Vena menilai alasan tata tertib itu diterapkan , yakni untuk menghormati lembaga DPR yang merupakan perwakilan rakyat .",Vena adalah entitas person
"Vena menilai alasan tata tertib itu diterapkan , yakni untuk menghormati lembaga DPR yang merupakan perwakilan rakyat .",DPR adalah entitas organization
"Sebelum mengakhiri kesaksian , kepada majelis hakim , Susno mengatakan , Karena kasus ini kasus yang menyangkut kehidupan berbangsa , saya minta ini diungkap tuntas . Itu permohonan saya . Seperti diberitakan , terkait kasus Gayus , Haposan menyebut Susno meminta uang Rp 3,5 miliar jika blokir rekening Gayus dibuka penyidik .",Susno adalah entitas person
"Sebelum mengakhiri kesaksian , kepada majelis hakim , Susno mengatakan , Karena kasus ini kasus yang menyangkut kehidupan berbangsa , saya minta ini diungkap tuntas . Itu permohonan saya . Seperti diberitakan , terkait kasus Gayus , Haposan menyebut Susno meminta uang Rp 3,5 miliar jika blokir rekening Gayus dibuka penyidik .",Gayus adalah entitas person
"Sebelum mengakhiri kesaksian , kepada majelis hakim , Susno mengatakan , Karena kasus ini kasus yang menyangkut kehidupan berbangsa , saya minta ini diungkap tuntas . Itu permohonan saya . Seperti diberitakan , terkait kasus Gayus , Haposan menyebut Susno meminta uang Rp 3,5 miliar jika blokir rekening Gayus dibuka penyidik .",Haposan adalah entitas person
"Sebelum mengakhiri kesaksian , kepada majelis hakim , Susno mengatakan , Karena kasus ini kasus yang menyangkut kehidupan berbangsa , saya minta ini diungkap tuntas . Itu permohonan saya . Seperti diberitakan , terkait kasus Gayus , Haposan menyebut Susno meminta uang Rp 3,5 miliar jika blokir rekening Gayus dibuka penyidik .",Susno adalah entitas person
"Sebelum mengakhiri kesaksian , kepada majelis hakim , Susno mengatakan , Karena kasus ini kasus yang menyangkut kehidupan berbangsa , saya minta ini diungkap tuntas . Itu permohonan saya . Seperti diberitakan , terkait kasus Gayus , Haposan menyebut Susno meminta uang Rp 3,5 miliar jika blokir rekening Gayus dibuka penyidik .",Gayus adalah entitas person
"Keputusan Presiden Jokowi yang mengajukan kembali calon Kapolri seharusnya didukung oleh kader PDI-P . Saya akan tetap mendukung penuh keputusan Presiden Jokowi tersebut , dengan segala risikonya , kata Hasanuddin dalam keterangan yang diterima media , Jumat (20/2/2015) .",Jokowi adalah entitas person
"Keputusan Presiden Jokowi yang mengajukan kembali calon Kapolri seharusnya didukung oleh kader PDI-P . Saya akan tetap mendukung penuh keputusan Presiden Jokowi tersebut , dengan segala risikonya , kata Hasanuddin dalam keterangan yang diterima media , Jumat (20/2/2015) .",PDI-P adalah entitas organization
"Keputusan Presiden Jokowi yang mengajukan kembali calon Kapolri seharusnya didukung oleh kader PDI-P . Saya akan tetap mendukung penuh keputusan Presiden Jokowi tersebut , dengan segala risikonya , kata Hasanuddin dalam keterangan yang diterima media , Jumat (20/2/2015) .",Jokowi adalah entitas person
"Keputusan Presiden Jokowi yang mengajukan kembali calon Kapolri seharusnya didukung oleh kader PDI-P . Saya akan tetap mendukung penuh keputusan Presiden Jokowi tersebut , dengan segala risikonya , kata Hasanuddin dalam keterangan yang diterima media , Jumat (20/2/2015) .",Hasanuddin adalah entitas person
"Saat ini ternyata pemerintah Liberia sudah menyatakan kondisi gawat darurat atas penyakit virus ebola yang sangat berbahaya tersebut .",pemerintah Liberia adalah entitas organization
"Dr Numbi mengatakan zona karantina ditetapkan di sekitar tempat penyebaran penyakit .",Dr Numbi adalah entitas person
"Nenek moyang T-Rex ditemukan di Polandia .",Polandia adalah entitas location
"Untuk menikmati tarif baru ini , pengguna XL Bebas tidak perlu mendaftar atau membeli paket perdana khusus karena secara otomatis semua pengguna XL bebas dapat menikmati tarif termurah dari XL ini .",XL adalah entitas organization
"Ini indikasi atau tanda-tanda kebangkrutan Golkar , kata Arie .",Golkar adalah entitas organization
"Ini indikasi atau tanda-tanda kebangkrutan Golkar , kata Arie .",Arie adalah entitas person
"Rani dan Budi duduk di bangku .",Rani adalah entitas person
"Rani dan Budi duduk di bangku .",Budi adalah entitas person
"Ketiga bakal calon presiden itu , masing-masing , Aburizal Ical Bakrie , Hatta Rajasa , dan Wiranto .",Aburizal Ical Bakrie adalah entitas person
"Ketiga bakal calon presiden itu , masing-masing , Aburizal Ical Bakrie , Hatta Rajasa , dan Wiranto .",Hatta Rajasa adalah entitas person
"Ketiga bakal calon presiden itu , masing-masing , Aburizal Ical Bakrie , Hatta Rajasa , dan Wiranto .",Wiranto adalah entitas person
"Badan Kehormatan Dewan Perwakilan Rakyat tak hanya meminta Pusat Pelaporan Analisis dan Transaksi Keuangan menelusuri rekening sejumlah anggota DPR .",Badan Kehormatan Dewan Perwakilan Rakyat adalah entitas organization
"Badan Kehormatan Dewan Perwakilan Rakyat tak hanya meminta Pusat Pelaporan Analisis dan Transaksi Keuangan menelusuri rekening sejumlah anggota DPR .",Pusat Pelaporan Analisis dan Transaksi Keuangan adalah entitas organization
"Badan Kehormatan Dewan Perwakilan Rakyat tak hanya meminta Pusat Pelaporan Analisis dan Transaksi Keuangan menelusuri rekening sejumlah anggota DPR .",DPR adalah entitas organization
"Dalam rencana ini , DeSoto mengatakan mereka akan menjual beberapa aset dan bisnis yang tidak sesuai dengan tujuan keuntungan dan stratejik .",DeSoto adalah entitas organization
"Salah satu pasangan paling glamor Inggris , aktor Hugh Grant dan sosialita Jemima Khan , telah memutuskan untuk berpisah , menurut laporan situs Amerika Serikat .",Hugh Grant adalah entitas person
"Salah satu pasangan paling glamor Inggris , aktor Hugh Grant dan sosialita Jemima Khan , telah memutuskan untuk berpisah , menurut laporan situs Amerika Serikat .",Jemima Khan adalah entitas person
"Soekarno juga masih lelah sepulang begadang merumuskan naskah proklamasi di rumah Laksamana Maeda , Jalan Imam Bonjol Nomor 1 .",Soekarno adalah entitas person
"Soekarno juga masih lelah sepulang begadang merumuskan naskah proklamasi di rumah Laksamana Maeda , Jalan Imam Bonjol Nomor 1 .",Laksamana Maeda adalah entitas person
"Soekarno juga masih lelah sepulang begadang merumuskan naskah proklamasi di rumah Laksamana Maeda , Jalan Imam Bonjol Nomor 1 .",Jalan Imam Bonjol adalah entitas location
"Setahun setelah kepindahan ke Harian Merdeka , kakak-beradik Frans dan Alex Mendur menggagas pendirian Indonesia Press Photo Service , disingkat IPPHOS .",Harian Merdeka adalah entitas organization
"Setahun setelah kepindahan ke Harian Merdeka , kakak-beradik Frans dan Alex Mendur menggagas pendirian Indonesia Press Photo Service , disingkat IPPHOS .",Frans adalah entitas person
"Setahun setelah kepindahan ke Harian Merdeka , kakak-beradik Frans dan Alex Mendur menggagas pendirian Indonesia Press Photo Service , disingkat IPPHOS .",Alex Mendur adalah entitas person
"Setahun setelah kepindahan ke Harian Merdeka , kakak-beradik Frans dan Alex Mendur menggagas pendirian Indonesia Press Photo Service , disingkat IPPHOS .",Indonesia Press Photo Service adalah entitas organization
"Setahun setelah kepindahan ke Harian Merdeka , kakak-beradik Frans dan Alex Mendur menggagas pendirian Indonesia Press Photo Service , disingkat IPPHOS .",IPPHOS adalah entitas organization
"Lantas bisakah Presiden Susilo Bambang Yudhoyono (SBY) menaikkan harga BBM subsidi di sisa masa jabatannya yang sebentar lagi berakhir ?",Susilo Bambang Yudhoyono (SBY) adalah entitas person
"Adapun permintaan Ketua DPR itu muncul setelah Wa Ode membeberkan dugaan mafia anggaran oleh anggota dan pimpinan DPR .",DPR adalah entitas organization
"Adapun permintaan Ketua DPR itu muncul setelah Wa Ode membeberkan dugaan mafia anggaran oleh anggota dan pimpinan DPR .",Wa Ode adalah entitas person
"Adapun permintaan Ketua DPR itu muncul setelah Wa Ode membeberkan dugaan mafia anggaran oleh anggota dan pimpinan DPR .",DPR adalah entitas organization
"PTBA juga telah merelokasi beberapa fasilitas tambang seperti pool kendaraan , kantor K-3 , laboratorium mekanika batuan dan sejumlah fasilitas lainnya .",PTBA adalah entitas organization
"Pelepasan saham Medco Global ini akan kita lakukan dalam dua tahap yakni private placement kepada investor strategis dan melalui IPO initial public offering , kata Direktur Keuangan Medco , D Cyril Noerhadi di Jakarta , Jumat .",Medco Global adalah entitas organization
"Pelepasan saham Medco Global ini akan kita lakukan dalam dua tahap yakni private placement kepada investor strategis dan melalui IPO initial public offering , kata Direktur Keuangan Medco , D Cyril Noerhadi di Jakarta , Jumat .",Medco adalah entitas organization
"Pelepasan saham Medco Global ini akan kita lakukan dalam dua tahap yakni private placement kepada investor strategis dan melalui IPO initial public offering , kata Direktur Keuangan Medco , D Cyril Noerhadi di Jakarta , Jumat .",D Cyril Noerhadi adalah entitas person
"Pelepasan saham Medco Global ini akan kita lakukan dalam dua tahap yakni private placement kepada investor strategis dan melalui IPO initial public offering , kata Direktur Keuangan Medco , D Cyril Noerhadi di Jakarta , Jumat .",Jakarta adalah entitas location
"Butet sejak akhir ' 90-an sudah masuk ke hutan-hutan di Jambi .",Butet adalah entitas person
"Butet sejak akhir ' 90-an sudah masuk ke hutan-hutan di Jambi .",Jambi adalah entitas location
"Menurut Sanchez , gambar tersebut bisa mengindikasikan bahwa Jerman lebih efisien mengelola sumber dayanya .",Sanchez adalah entitas person
"Dr F Lofaso dari Rumah Sakit Raymond Poincare , Garches , Perancis menyelidiki dampak dari pengulangan hiperoksia dalam reaksi pernafasan pada tikus yang baru lahir dengan kondisi yang sama dengan anak kecil .",F Lofaso adalah entitas person
"Dr F Lofaso dari Rumah Sakit Raymond Poincare , Garches , Perancis menyelidiki dampak dari pengulangan hiperoksia dalam reaksi pernafasan pada tikus yang baru lahir dengan kondisi yang sama dengan anak kecil .",Rumah Sakit Raymond Poincare adalah entitas location
"Dr F Lofaso dari Rumah Sakit Raymond Poincare , Garches , Perancis menyelidiki dampak dari pengulangan hiperoksia dalam reaksi pernafasan pada tikus yang baru lahir dengan kondisi yang sama dengan anak kecil .",Garches adalah entitas location
"Dr F Lofaso dari Rumah Sakit Raymond Poincare , Garches , Perancis menyelidiki dampak dari pengulangan hiperoksia dalam reaksi pernafasan pada tikus yang baru lahir dengan kondisi yang sama dengan anak kecil .",Perancis adalah entitas location
"Ahmad menyatakan perdebatan yang muncul di internal partainya memiliki dasar aturan yang jelas karena keduanya merupakan produk Munas .",Ahmad adalah entitas person
"Presiden Susilo Bambang Yudhoyono (SBY) belum memberikan sinyal reshuffle Kabinet Indonesia Bersatu Jilid II .",Susilo Bambang Yudhoyono (SBY) adalah entitas person
"Presiden Susilo Bambang Yudhoyono (SBY) belum memberikan sinyal reshuffle Kabinet Indonesia Bersatu Jilid II .",Kabinet Indonesia Bersatu Jilid II adalah entitas organization
"Orang mungkin berpikir ngapain belanja ke sini kalau dekat rumah ada kedai sampah , ujar Tampubolon , pedagang ikan di Pusat Pasar Kota Medan , Jumat .",Tampubolon adalah entitas person
"Orang mungkin berpikir ngapain belanja ke sini kalau dekat rumah ada kedai sampah , ujar Tampubolon , pedagang ikan di Pusat Pasar Kota Medan , Jumat .",Kota Medan adalah entitas location
"Partai Golongan Karya hanya diangap berpura-pura menolak kenaikan harga bahan bakar minyak (BBM) dalam rangkaian pembahasan usulan kenaikan bahan bakar minyak di Dewan Perwakilan Rakyat , pekan lalu .",Partai Golongan Karya adalah entitas organization
"Partai Golongan Karya hanya diangap berpura-pura menolak kenaikan harga bahan bakar minyak (BBM) dalam rangkaian pembahasan usulan kenaikan bahan bakar minyak di Dewan Perwakilan Rakyat , pekan lalu .",Dewan Perwakilan Rakyat adalah entitas organization
"Selain itu , kebudayaan selalu menyuguhkan makanan sebagai bentuk rasa hormat atau sayang juga sangat kental di Indonesia .",Indonesia adalah entitas location
"Sepanjang untuk kebaikan ya bagus , asal untuk kebaikan , kita harus bersama-sama , ujar Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) .",Jero adalah entitas person
"Sepanjang untuk kebaikan ya bagus , asal untuk kebaikan , kita harus bersama-sama , ujar Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) .",Gedung DPR/MPR adalah entitas location
"Sepanjang untuk kebaikan ya bagus , asal untuk kebaikan , kita harus bersama-sama , ujar Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) .",Jakarta adalah entitas location
"Chamisa mengatakan bentrokan Ahad dengan pemerintah telah menambah kuat tekad partainya untuk mewujudkan pembaruan di Zimbabwe , yang ditandai oleh kemiskinan yang mengungkung rakyat dan tingginya inflasi .",Chamisa adalah entitas person
"Chamisa mengatakan bentrokan Ahad dengan pemerintah telah menambah kuat tekad partainya untuk mewujudkan pembaruan di Zimbabwe , yang ditandai oleh kemiskinan yang mengungkung rakyat dan tingginya inflasi .",Ahad adalah entitas person
"Chamisa mengatakan bentrokan Ahad dengan pemerintah telah menambah kuat tekad partainya untuk mewujudkan pembaruan di Zimbabwe , yang ditandai oleh kemiskinan yang mengungkung rakyat dan tingginya inflasi .",Zimbabwe adalah entitas location
"HMI sebagai himpunan terdiri dari para individu andal yang dapat membuat masterplan , mulai dari perencanaan , pelaksanaan hingga pengawasan .",HMI adalah entitas organization
"Maskapai penerbangan Indonesia yang terbang ke Tiongkok terus meningkat , baik reguler maupun sewa .",Tiongkok adalah entitas location
"Pasalnya 31 Dewan Pimpinan Daerah (DPD) Golkar telah menyetujui Munas digelar 2015 .",Golkar adalah entitas organization
"Namun bila pemerintah pusat memiliki skenario lain yang lebih besar atas keistimewaan Yogyakarta , F-PDIP menganggap hal tersebut sebagai hal yang wajar .",F-PDIP adalah entitas organization
"Dibangunkan dokternya untuk minum obat , Soekarno lantas tidur lagi dan bangun pukul 9 .",Soekarno adalah entitas person
"Menurut Haposan , Susno meminta uang ke Sjahril .",Haposan adalah entitas person
"Menurut Haposan , Susno meminta uang ke Sjahril .",Susno adalah entitas person
"Menurut Haposan , Susno meminta uang ke Sjahril .",Sjahril adalah entitas person
"Artinya SBY jangan menganggu atau mengatur-atur Jokowi .",SBY adalah entitas person
"Artinya SBY jangan menganggu atau mengatur-atur Jokowi .",Jokowi adalah entitas person
"Masa jabatan Menteri Hukum dan HAM , Amir Syamsuddin akan segera berakhir .",Amir Syamsuddin adalah entitas person
"Iran mengklaim bahwa mereka telah melanggar wilayah perairan negara tersebut , namun Inggris menyatakan mereka masih berada di perairan Irak dan menuntut pembebasan mereka segera .",perairan Irak adalah entitas location
"Firman berharap temuan dugaan pelanggaran hukum yang diklaimnya bisa dibuktikan di persidangan PN Jakarta Pusat .",Firman adalah entitas person
"Firman berharap temuan dugaan pelanggaran hukum yang diklaimnya bisa dibuktikan di persidangan PN Jakarta Pusat .",PN Jakarta Pusat adalah entitas organization
"Alex Mendur lahir 1907 , sementara adiknya Frans Mendur lahir tahun 1913 .",Alex Mendur adalah entitas person
"Alex Mendur lahir 1907 , sementara adiknya Frans Mendur lahir tahun 1913 .",Frans Mendur adalah entitas person
"Kelompok Uighur di pengasingan dan para pegiat hak asasi manusia mengatakan kebijakan represif pemerintah di Xinjiang telah memprovokasi kerusuhan , tuduhan yang dibantah Beijing .",Xinjiang adalah entitas location
"Hal itu dikemukakan Deputi Komisioner Otoritas Jasa Keuangan (OJK) Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Otoritas Jasa Keuangan (OJK) adalah entitas organization
"Hal itu dikemukakan Deputi Komisioner Otoritas Jasa Keuangan (OJK) Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Sri Rahayu Widodo adalah entitas person
"Hal itu dikemukakan Deputi Komisioner Otoritas Jasa Keuangan (OJK) Bidang Edukasi dan Perlindungan Konsumen Sri Rahayu Widodo di Bandung , Sabtu .",Bandung adalah entitas location
"Makanya BPH Migas dan ESDM diminta cari cara lain untuk menekan konsumsi BBM subsidi , agar jatah BBM subsidi tersedia cukup sampai akhir tahun , ungkapnya .",BPH Migas adalah entitas organization
"Makanya BPH Migas dan ESDM diminta cari cara lain untuk menekan konsumsi BBM subsidi , agar jatah BBM subsidi tersedia cukup sampai akhir tahun , ungkapnya .",ESDM adalah entitas organization
"Menteri Luar Negeri Amerika Serikat Condoleezza Rice , yang mengecam keras penangkapan dan pemukulan terhadap Tsvangirai dan puluhan pendukungnya , sebelumnya menggambarkan Zimbabwe sebagai pos terdepan tirani .",Condoleezza Rice adalah entitas person
"Menteri Luar Negeri Amerika Serikat Condoleezza Rice , yang mengecam keras penangkapan dan pemukulan terhadap Tsvangirai dan puluhan pendukungnya , sebelumnya menggambarkan Zimbabwe sebagai pos terdepan tirani .",Tsvangirai adalah entitas person
"Pesawat tempur tak dikenal menyerang beberapa target di ibukota Libya , Tripoli , Minggu (24/8) , demikian dikatakan sejumlah warga , beberapa jam setelah pasukan dari kota Misrata mengatakan mereka telah merebut bandara utama .",Libya adalah entitas location
"Pesawat tempur tak dikenal menyerang beberapa target di ibukota Libya , Tripoli , Minggu (24/8) , demikian dikatakan sejumlah warga , beberapa jam setelah pasukan dari kota Misrata mengatakan mereka telah merebut bandara utama .",Tripoli adalah entitas location
"Pesawat tempur tak dikenal menyerang beberapa target di ibukota Libya , Tripoli , Minggu (24/8) , demikian dikatakan sejumlah warga , beberapa jam setelah pasukan dari kota Misrata mengatakan mereka telah merebut bandara utama .",Misrata adalah entitas location
"Menurut Sutan , partainya tak tahu apakah empat jatah menteri di PKS akan berkurang dalam pemerintahan Kabinet Indonesia Bersatu Jilid II yang sedang ditimbang Presiden Susilo Bambang Yudhoyono saat ini .",Sutan adalah entitas person
"Menurut Sutan , partainya tak tahu apakah empat jatah menteri di PKS akan berkurang dalam pemerintahan Kabinet Indonesia Bersatu Jilid II yang sedang ditimbang Presiden Susilo Bambang Yudhoyono saat ini .",PKS adalah entitas organization
"Menurut Sutan , partainya tak tahu apakah empat jatah menteri di PKS akan berkurang dalam pemerintahan Kabinet Indonesia Bersatu Jilid II yang sedang ditimbang Presiden Susilo Bambang Yudhoyono saat ini .",Kabinet Indonesia Bersatu Jilid II adalah entitas organization
"Menurut Sutan , partainya tak tahu apakah empat jatah menteri di PKS akan berkurang dalam pemerintahan Kabinet Indonesia Bersatu Jilid II yang sedang ditimbang Presiden Susilo Bambang Yudhoyono saat ini .",Susilo Bambang Yudhoyono adalah entitas person
"Dia juga yakin mundurnya Harry Tanoe juga tidak berpengaruh pada keuangan partai .",Harry Tanoe adalah entitas person
"Nurul meyakinkan , akan mengobati kekalahan di Jabar pada pemilu legislatif 2014 .",Nurul adalah entitas person
"Nurul meyakinkan , akan mengobati kekalahan di Jabar pada pemilu legislatif 2014 .",Jabar adalah entitas location
"Pimpinan DPR bahkan telah membahas temuan itu .",DPR adalah entitas organization
"Pukul 8 , Soekarno masih tidur di kediamannya lantaran gejala malaria .",Soekarno adalah entitas organization
"Apabila belum ada substansi yang belum mengerucut , atau ada kesepakatan . Harus ada alternatif-alternatif untuk kemudian diputuskan melalui sidang paripurna , Agun menjelaskan .",Agun adalah entitas person
"Selama menjadi jaksa , tak ada rekam jejak yang menonjol dari pria yang diusung oleh Ketua Umum NasDem Surya Paloh itu .",NasDem adalah entitas organization
"Selama menjadi jaksa , tak ada rekam jejak yang menonjol dari pria yang diusung oleh Ketua Umum NasDem Surya Paloh itu .",Surya Paloh adalah entitas person
"Sedangkan untuk kategori bank BPD Bank Pembangunan Daerah diraih oleh BPD Riau dengan skor 0,768 .",Bank Pembangunan Daerah adalah entitas organization
"Sedangkan untuk kategori bank BPD Bank Pembangunan Daerah diraih oleh BPD Riau dengan skor 0,768 .",BPD Riau adalah entitas organization
"Pintor mengundang masyarakat untuk mengikuti sekolah pasar modal level II dengan ketentuan peserta harus memiliki kartu AKSes KSEI-bukti pembukaan akun di pasar modal .",Pintor adalah entitas person
