source sentence,answer sentence
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",liberal democratic party is an organization entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",russian is an other entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",duma is an organization entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",iraq is a location entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",kuwait is a location entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",embargo is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",immediate is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",on is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",wednesday that his is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",democratic is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",after is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",imposed is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",that is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",an is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",) is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",""" is not a named entity"
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",before he left is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",its is not a named entity
"they said zhirinovsky told saddam before he left baghdad on wednesday that his liberal democratic party and the russian duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on iraq after its 1990 invasion of kuwait .",the is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,zhirinovsky is a person entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,russian is an other entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,u.n. is an organization entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,iraq is a location entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,moscow is a location entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,baghdad is a location entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,would is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,and is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,said is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,end is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,. is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,to is not a named entity
zhirinovsky said on tuesday he would press the russian government to help end u.n. trade sanctions on iraq and blamed moscow for delaying establishment of good ties with baghdad .,he is not a named entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",russian is an other entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",iraq is a location entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",russia is a location entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",to is not a named entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",and is not a named entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",told is not a named entity
""" our stand is firm , namely we are calling on ( the russian ) government to end the economic embargo on iraq and resume trade ties between russia and iraq , "" he told reporters .",", is not a named entity"
zhirinovsky visited iraq twice in 1995 .,zhirinovsky is a person entity
zhirinovsky visited iraq twice in 1995 .,iraq is a location entity
zhirinovsky visited iraq twice in 1995 .,twice is not a named entity
zhirinovsky visited iraq twice in 1995 .,. is not a named entity
"last october he was invited to attend the referendum held on iraq 's presidency , which extended saddam 's term for seven more years .",iraq is a location entity
"last october he was invited to attend the referendum held on iraq 's presidency , which extended saddam 's term for seven more years .",saddam is a person entity
"last october he was invited to attend the referendum held on iraq 's presidency , which extended saddam 's term for seven more years .",held is not a named entity
"last october he was invited to attend the referendum held on iraq 's presidency , which extended saddam 's term for seven more years .",seven is not a named entity
"last october he was invited to attend the referendum held on iraq 's presidency , which extended saddam 's term for seven more years .",october is not a named entity
press digest - iraq - aug 22 .,iraq is a location entity
press digest - iraq - aug 22 .,- is not a named entity
baghdad 1996-08-22,baghdad is a location entity
baghdad 1996-08-22,1996-08-22 is not a named entity
these are some of the leading stories in the official iraqi press on thursday .,iraqi is an other entity
reuters has not verified these stories and does not vouch for their accuracy .,reuters is an organization entity
reuters has not verified these stories and does not vouch for their accuracy .,vouch is not a named entity
thawra,thawra is an organization entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,iraq is a location entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,saddam hussein is a person entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,russian is an other entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,vladimir zhirinovsky is a person entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,of is not a named entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,. is not a named entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,chairman of is not a named entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,- is not a named entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,chairman of is not a named entity
- iraq 's president saddam hussein meets with chairman of the russian liberal democratic party vladimir zhirinovsky .,chairman is not a named entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,turkish is an other entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,turkey is a location entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,baghdad is a location entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,in is not a named entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,november is not a named entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,be is not a named entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,says is not a named entity
- turkish foreign minister says turkey will take part in the baghdad trade fair that will be held in november .,fair is not a named entity
iraq,iraq is a location entity
- a shipload of 12 tonnes of rice arrives in umm qasr port in the gulf .,umm qasr is a location entity
- a shipload of 12 tonnes of rice arrives in umm qasr port in the gulf .,gulf is a location entity
- a shipload of 12 tonnes of rice arrives in umm qasr port in the gulf .,. is not a named entity
- a shipload of 12 tonnes of rice arrives in umm qasr port in the gulf .,arrives in is not a named entity
press digest - lebanon - aug 22 .,lebanon is a location entity
press digest - lebanon - aug 22 .,- is not a named entity
beirut 1996-08-22,beirut is a location entity
beirut 1996-08-22,1996-08-22 is not a named entity
these are the leading stories in the beirut press on thursday .,beirut is a location entity
these are the leading stories in the beirut press on thursday .,in is not a named entity
reuters has not verified these stories and does not vouch for their accuracy .,reuters is an organization entity
reuters has not verified these stories and does not vouch for their accuracy .,these is not a named entity
an-nahar,an-nahar is an organization entity
- confrontation is escalating between hizbollah and the government .,hizbollah is an organization entity
- prime minister hariri : israeli threats do no serve peace .,hariri is a person entity
- prime minister hariri : israeli threats do no serve peace .,israeli is an other entity
- prime minister hariri : israeli threats do no serve peace .,minister is not a named entity
- prime minister hariri : israeli threats do no serve peace .,do is not a named entity
- prime minister hariri : israeli threats do no serve peace .,: is not a named entity
as-safir,as-safir is an organization entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,berri is a person entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,israel is a location entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,syria is a location entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,lebanon is a location entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,preparing is not a named entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,preparing is not a named entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,parliament is not a named entity
- parliament speaker berri : israel is preparing for war against syria and lebanon .,: is not a named entity
- parliamentary battle in beirut ..,beirut is a location entity
- parliamentary battle in beirut ..,in is not a named entity
al-anwar,al-anwar is an organization entity
- continued criticism of law violation incidents -- which occurred in the mount lebanon elections last sunday .,mount lebanon is a location entity
- continued criticism of law violation incidents -- which occurred in the mount lebanon elections last sunday .,last sunday is not a named entity
ad-diyar,ad-diyar is an organization entity
- financial negotiations between lebanon and pakistan .,lebanon is a location entity
- financial negotiations between lebanon and pakistan .,pakistan is a location entity
- financial negotiations between lebanon and pakistan .,- is not a named entity
- financial negotiations between lebanon and pakistan .,negotiations is not a named entity
- hariri to step into the election battle with an incomplete list .,hariri is a person entity
- hariri to step into the election battle with an incomplete list .,battle is not a named entity
nida'a al-watan,nida'a al-watan is an organization entity
nida'a al-watan,al-watan is not a named entity
- maronite patriarch sfeir expressed sorrow over the violations in sunday ' elections .,maronite is an organization entity
- maronite patriarch sfeir expressed sorrow over the violations in sunday ' elections .,sfeir is a person entity
- maronite patriarch sfeir expressed sorrow over the violations in sunday ' elections .,patriarch is not a named entity
cme live and feeder cattle calls range mixed .,cme is an organization entity
cme live and feeder cattle calls range mixed .,range is not a named entity
chicago 1996-08-22,chicago is a location entity
chicago 1996-08-22,1996-08-22 is not a named entity
"early calls on cme live and feeder cattle futures ranged from 0.200 cent higher to 0.100 lower , livestock analysts said .",cme is an organization entity
"early calls on cme live and feeder cattle futures ranged from 0.200 cent higher to 0.100 lower , livestock analysts said .",lower is not a named entity
"montgomery , ala .",montgomery is a location entity
"montgomery , ala .",ala is a location entity
kindercare learning centers inc said on thursday that a debt buyback would mean an extraordinary loss of $ 1.2 million in its fiscal 1997 first quarter .,kindercare learning centers inc is an organization entity
kindercare learning centers inc said on thursday that a debt buyback would mean an extraordinary loss of $ 1.2 million in its fiscal 1997 first quarter .,quarter . is not a named entity
"philip maslowe , chief financial officer of the preschool and child care company , said the buyback "" offered an opportunity to reduce the company 's weighted average interest costs and improve future cash flows and earnings . """,philip maslowe is a person entity
"philip maslowe , chief financial officer of the preschool and child care company , said the buyback "" offered an opportunity to reduce the company 's weighted average interest costs and improve future cash flows and earnings . """,said the is not a named entity
research alert - lehman starts snet .,lehman is an organization entity
research alert - lehman starts snet .,snet is an organization entity
research alert - lehman starts snet .,research is not a named entity
research alert - lehman starts snet .,starts is not a named entity
research alert - lehman starts snet .,- is not a named entity
"-- lehman analyst blake bath started southern new england telecommunciations corp with an outperform rating , his office said .",lehman is an organization entity
"-- lehman analyst blake bath started southern new england telecommunciations corp with an outperform rating , his office said .",blake bath is a person entity
"-- lehman analyst blake bath started southern new england telecommunciations corp with an outperform rating , his office said .",southern new england telecommunciations corp is an organization entity
"-- lehman analyst blake bath started southern new england telecommunciations corp with an outperform rating , his office said .",started is not a named entity
-- southern new england closed at 38-1/2 wednesday .,southern new england is an organization entity
-- southern new england closed at 38-1/2 wednesday .,new england closed is not a named entity
"-- e. auchard , wall street bureau , 212-859-1736",e. auchard is a person entity
"-- e. auchard , wall street bureau , 212-859-1736",wall street bureau is an organization entity
"-- e. auchard , wall street bureau , 212-859-1736",", 212-859-1736 is not a named entity"
"-- e. auchard , wall street bureau , 212-859-1736","auchard , wall is not a named entity"
"-- e. auchard , wall street bureau , 212-859-1736","bureau , is not a named entity"
gateway data sciences q2 net rises .,gateway data sciences is an organization entity
phoenix 1996-08-22,phoenix is a location entity
phoenix 1996-08-22,1996-08-22 is not a named entity
summary of consolidated financial data,consolidated financial data is an organization entity
summary of consolidated financial data,of consolidated financial is not a named entity
greek socialists give pm green light for election .,greek is an other entity
greek socialists give pm green light for election .,green is not a named entity
athens 1996-08-22,athens is a location entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",greek is an other entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",costas simitis is a person entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",costas skandalidis is a person entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",gave is not a named entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",party 's is not a named entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",party 's is not a named entity
"the greek socialist party 's executive bureau gave prime minister costas simitis its backing if he chooses to call snap elections , its general secretary costas skandalidis told reporters on thursday .",general is not a named entity
"prime minister costas simitis will make an official announcement after a cabinet meeting later on thursday , said skandalidis .",costas simitis is a person entity
"prime minister costas simitis will make an official announcement after a cabinet meeting later on thursday , said skandalidis .",skandalidis is a person entity
"prime minister costas simitis will make an official announcement after a cabinet meeting later on thursday , said skandalidis .","thursday , is not a named entity"
"prime minister costas simitis will make an official announcement after a cabinet meeting later on thursday , said skandalidis .",cabinet is not a named entity
"prime minister costas simitis will make an official announcement after a cabinet meeting later on thursday , said skandalidis .",official announcement is not a named entity
"-- dimitris kontogiannis , athens newsroom +301 3311812-4",dimitris kontogiannis is a person entity
"-- dimitris kontogiannis , athens newsroom +301 3311812-4",athens newsroom is an organization entity
"-- dimitris kontogiannis , athens newsroom +301 3311812-4",-- dimitris is not a named entity
"-- dimitris kontogiannis , athens newsroom +301 3311812-4","kontogiannis , is not a named entity"
press digest - france - le monde aug 22 .,france is a location entity
press digest - france - le monde aug 22 .,le monde is an organization entity
press digest - france - le monde aug 22 .,- is not a named entity
press digest - france - le monde aug 22 .,- le is not a named entity
paris 1996-08-22,paris is a location entity
paris 1996-08-22,1996-08-22 is not a named entity
"these are leading stories in thursday 's afternoon daily le monde , dated aug 23 .",le monde is an organization entity
"these are leading stories in thursday 's afternoon daily le monde , dated aug 23 .",daily le is not a named entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",africans is an other entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",alain juppe is a person entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",paris is a location entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",renew or is not a named entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",. is not a named entity
"-- africans seeking to renew or obtain work and residence rights say prime minister alain juppe 's proposals are insufficient as hunger strike enters 49th day in paris church and wednesday rally attracts 8,000 sympathisers .",juppe 's is not a named entity
-- flnc corsican nationalist movement announces end of truce after last night 's attacks .,flnc is an organization entity
-- flnc corsican nationalist movement announces end of truce after last night 's attacks .,corsican is an other entity
-- flnc corsican nationalist movement announces end of truce after last night 's attacks .,truce is not a named entity
-- flnc corsican nationalist movement announces end of truce after last night 's attacks .,nationalist is not a named entity
-- flnc corsican nationalist movement announces end of truce after last night 's attacks .,last is not a named entity
"-- shutdown of bally 's french factories points up shoe industry crisis , with french manufacturers undercut by low-wage country competition and failure to keep abreast of trends .",bally is an organization entity
"-- shutdown of bally 's french factories points up shoe industry crisis , with french manufacturers undercut by low-wage country competition and failure to keep abreast of trends .",french is an other entity
"-- shutdown of bally 's french factories points up shoe industry crisis , with french manufacturers undercut by low-wage country competition and failure to keep abreast of trends .",up is not a named entity
"-- shutdown of bally 's french factories points up shoe industry crisis , with french manufacturers undercut by low-wage country competition and failure to keep abreast of trends .",industry is not a named entity
"-- shutdown of bally 's french factories points up shoe industry crisis , with french manufacturers undercut by low-wage country competition and failure to keep abreast of trends .",shutdown is not a named entity
-- secretary general of the sud-ptt trade union at france telecom all the elements are in place for social unrest in the next few weeks .,sud-ptt is an other entity
-- secretary general of the sud-ptt trade union at france telecom all the elements are in place for social unrest in the next few weeks .,france telecom is an organization entity
-- secretary general of the sud-ptt trade union at france telecom all the elements are in place for social unrest in the next few weeks .,general is not a named entity
-- secretary general of the sud-ptt trade union at france telecom all the elements are in place for social unrest in the next few weeks .,the sud-ptt is not a named entity
-- secretary general of the sud-ptt trade union at france telecom all the elements are in place for social unrest in the next few weeks .,telecom is not a named entity
-- paris newsroom +33 1 42 21 53 81,paris newsroom is an organization entity
-- paris newsroom +33 1 42 21 53 81,42 21 is not a named entity
well repairs to lift heidrun oil output - statoil .,heidrun is a location entity
well repairs to lift heidrun oil output - statoil .,statoil is an organization entity
well repairs to lift heidrun oil output - statoil .,lift is not a named entity
well repairs to lift heidrun oil output - statoil .,- is not a named entity
oslo 1996-08-22,oslo is a location entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",heidrun is a location entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",mid-norway is an other entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",den norske stats oljeselskap as is an organization entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",statoil is an organization entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",said is not a named entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",", is not a named entity"
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",plugged water injection wells on is not a named entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",on is not a named entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",plugged is not a named entity
"three plugged water injection wells on the heidrun oilfield off mid-norway will be reopened over the next month , operator den norske stats oljeselskap as ( statoil ) said on thursday .",injection wells on the heidrun is not a named entity
"the plugged wells have accounted for a dip of 30,000 barrels per day ( bpd ) in heidrun output to roughly 220,000 bpd , according to the company 's status weekly newsletter .",heidrun is a location entity
"the plugged wells have accounted for a dip of 30,000 barrels per day ( bpd ) in heidrun output to roughly 220,000 bpd , according to the company 's status weekly newsletter .",status weekly is an organization entity
"the plugged wells have accounted for a dip of 30,000 barrels per day ( bpd ) in heidrun output to roughly 220,000 bpd , according to the company 's status weekly newsletter .",", according is not a named entity"
"the plugged wells have accounted for a dip of 30,000 barrels per day ( bpd ) in heidrun output to roughly 220,000 bpd , according to the company 's status weekly newsletter .",to is not a named entity
-- oslo newsroom +47 22 42 50 41,oslo is a location entity
-- oslo newsroom +47 22 42 50 41,50 is not a named entity
finnish april trade surplus 3.8 billion markka - ncb .,finnish is an other entity
finnish april trade surplus 3.8 billion markka - ncb .,ncb is an organization entity
finnish april trade surplus 3.8 billion markka - ncb .,surplus is not a named entity
finnish april trade surplus 3.8 billion markka - ncb .,billion is not a named entity
helsinki 1996-08-22,helsinki is a location entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",finland is a location entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",national customs board is an organization entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",ncb is an organization entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",markka is not a named entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",'s trade surplus is not a named entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",billion is not a named entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .",in is not a named entity
"finland 's trade surplus rose to 3.83 billion markka in april from 3.43 billion in march , the national customs board ( ncb ) said in a statement on thursday .","march , the is not a named entity"
"the value of exports fell one percent year-on-year in april and the value of imports fell two percent , ncb said .",ncb is an organization entity
"the value of exports fell one percent year-on-year in april and the value of imports fell two percent , ncb said .",year-on-year is not a named entity
the bank of finland earlier estimated the april trade surplus at 3.2 billion markka with exports projected at 14.5 billion and imports at 11.3 billion .,bank of finland is an organization entity
the bank of finland earlier estimated the april trade surplus at 3.2 billion markka with exports projected at 14.5 billion and imports at 11.3 billion .,exports projected at is not a named entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,ncb is an organization entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,finland is a location entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,european union is an organization entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,official is not a named entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,are is not a named entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,changes in is not a named entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,statistics is not a named entity
the ncb 's official monthly trade statistics are lagging behind due to changes in customs procedures when finland joined the european union at the start of 1995 .,. is not a named entity
-- helsinki newsroom +358 - 0 - 680 50 245,helsinki newsroom is an organization entity
-- helsinki newsroom +358 - 0 - 680 50 245,50 245 is not a named entity
dutch state raises tap sale price to 99.95 .,dutch is an other entity
dutch state raises tap sale price to 99.95 .,tap is not a named entity
amsterdam 1996-08-22,amsterdam is a location entity
amsterdam 1996-08-22,1996-08-22 is not a named entity
the finance ministry raised the price for tap sales of the dutch government 's new 5.75 percent bond due september 2002 to 99.95 from 99.90 .,finance ministry is an organization entity
the finance ministry raised the price for tap sales of the dutch government 's new 5.75 percent bond due september 2002 to 99.95 from 99.90 .,dutch is an other entity
the finance ministry raised the price for tap sales of the dutch government 's new 5.75 percent bond due september 2002 to 99.95 from 99.90 .,to 99.95 is not a named entity
the finance ministry raised the price for tap sales of the dutch government 's new 5.75 percent bond due september 2002 to 99.95 from 99.90 .,to is not a named entity
the finance ministry raised the price for tap sales of the dutch government 's new 5.75 percent bond due september 2002 to 99.95 from 99.90 .,5.75 percent is not a named entity
tap sales began on monday and are being held daily from 07.00 gmt to 15.00 gmt until further notice .,gmt is an other entity
tap sales began on monday and are being held daily from 07.00 gmt to 15.00 gmt until further notice .,15.00 is not a named entity
-- amsterdam newsroom +31 20 504 5000,amsterdam is a location entity
german farm ministry tells consumers to avoid british mutton .,german is an other entity
german farm ministry tells consumers to avoid british mutton .,british is an other entity
german farm ministry tells consumers to avoid british mutton .,consumers is not a named entity
german farm ministry tells consumers to avoid british mutton .,tells is not a named entity
german farm ministry tells consumers to avoid british mutton .,avoid is not a named entity
bonn 1996-08-22,bonn is a location entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,germany is a location entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,agriculture ministry is an organization entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,british is an other entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,'s is not a named entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,until scientists is not a named entity
germany 's agriculture ministry suggested on wednesday that consumers avoid eating meat from british sheep until scientists determine whether mad cow disease can be transmitted to the animals .,until is not a named entity
