Source sentence,Answer sentence
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Tjahjo Kumolo adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Khofifah adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Anies Baswedan adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Basuki Hadimuljono adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Nila Moeloek adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Lukman Hakim adalah entitas tokoh .
"Hadir Presiden Jokowi didampingi isteri Iriana , Menko Polhukam Luhut Pandjaitan , Kapolri Jenderal Badrodin Haiti , Mendagri Tjahjo Kumolo , Mensos Khofifah , Mendikbud Anies Baswedan , Menteri PUPERA Basuki Hadimuljono , Menkes Nila Moeloek , Menteri Agama Lukman Hakim , Menhan Ryamizard Ryacudu dan lainnya .",Ryamizard Ryacudu adalah entitas tokoh .
"Kali ini , Hendrawan menggunakan rekomendasi Pansus Pelindo II sebagai alasan mendorong pencopotan Menteri Rini .",Hendrawan adalah entitas tokoh .
"Kali ini , Hendrawan menggunakan rekomendasi Pansus Pelindo II sebagai alasan mendorong pencopotan Menteri Rini .",Pansus Pelindo II adalah entitas organisasi .
"Kali ini , Hendrawan menggunakan rekomendasi Pansus Pelindo II sebagai alasan mendorong pencopotan Menteri Rini .",Rini adalah entitas tokoh .
"Menurutnya , siapapun yang berbisnis di Indonesia harus legal dan memenuhi semua aturan .",Indonesia adalah entitas lokasi .
"Pegawai Kemenhub menempati peringkat teratas yang paling patuh melaporkan Laporan Harta Kekayaan Penyelenggara Negara ( LHKPN ) ke KPK .",Kemenhub adalah entitas organisasi .
"Pegawai Kemenhub menempati peringkat teratas yang paling patuh melaporkan Laporan Harta Kekayaan Penyelenggara Negara ( LHKPN ) ke KPK .",KPK adalah entitas organisasi .
"Dia menyebut aturan itu ada di International Air Transport Association ( IATA ) dan Peraturan Menteri Nomor 61 Tahun 2015 tentang Fasilitas Udara .",International Air Transport Association adalah entitas organisasi .
"Dia menyebut aturan itu ada di International Air Transport Association ( IATA ) dan Peraturan Menteri Nomor 61 Tahun 2015 tentang Fasilitas Udara .",IATA adalah entitas organisasi .
"Setelah empat seri berlalu , Ferrari mulai tertinggal dari Mercedes di klasemen Formula 1 .",Ferrari adalah entitas organisasi .
"Setelah empat seri berlalu , Ferrari mulai tertinggal dari Mercedes di klasemen Formula 1 .",Mercedes adalah entitas organisasi .
"Gara - gara jaketnya , vokalis Joe Jonas ( 26 ) , mantan personel band Jonas Brothers dari AS , membuat heboh sejumlah netizen Indonesia .",Joe Jonas adalah entitas tokoh .
"Gara - gara jaketnya , vokalis Joe Jonas ( 26 ) , mantan personel band Jonas Brothers dari AS , membuat heboh sejumlah netizen Indonesia .",Jonas Brothers adalah entitas organisasi .
"Gara - gara jaketnya , vokalis Joe Jonas ( 26 ) , mantan personel band Jonas Brothers dari AS , membuat heboh sejumlah netizen Indonesia .",AS adalah entitas lokasi .
"Gara - gara jaketnya , vokalis Joe Jonas ( 26 ) , mantan personel band Jonas Brothers dari AS , membuat heboh sejumlah netizen Indonesia .",Indonesia adalah entitas lokasi .
"Soal legalitas perusahaan terebut , Jonan meminta agar semua persyaratan harus diikuti seperti telah memiliki badan hukum .",Jonan adalah entitas tokoh .
"harus realistis , berbagai hasil konfercabsus PDIP menyebut Mega sebagai calon ketua umum .",PDIP adalah entitas organisasi .
"harus realistis , berbagai hasil konfercabsus PDIP menyebut Mega sebagai calon ketua umum .",Mega adalah entitas tokoh .
"Pada laga yang dihelat di Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB , dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez ( penalti ) dan Maximilian Arnold .",Volkswagen Arena adalah entitas lokasi .
"Pada laga yang dihelat di Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB , dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez ( penalti ) dan Maximilian Arnold .",Wolfsburg adalah entitas organisasi .
"Pada laga yang dihelat di Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB , dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez ( penalti ) dan Maximilian Arnold .",Ricardo Rodriguez adalah entitas tokoh .
"Pada laga yang dihelat di Volkswagen Arena , Kamis ( 7/4/2016 ) dinihari WIB , dua gol kemenangan Wolfsburg dicetak di babak pertama lewat Ricardo Rodriguez ( penalti ) dan Maximilian Arnold .",Maximilian Arnold adalah entitas tokoh .
"Kondisi Soekarno - Hatta traffic - nya timpang antara satu jam dengan jam yang lain .",Soekarno - Hatta adalah entitas lokasi .
"Misalnya Badan Meteorologi , Klimatologi , dan Geofisika ( BMKG ) pernah akan menyumbangkan salah satu alat pemantau cuaca untuk tower Air Traffic Control ( ATC ) di bandara TNI enclave sipil , ditolak .",Badan Meteorologi , Klimatologi , dan Geofisika adalah entitas organisasi .
"Misalnya Badan Meteorologi , Klimatologi , dan Geofisika ( BMKG ) pernah akan menyumbangkan salah satu alat pemantau cuaca untuk tower Air Traffic Control ( ATC ) di bandara TNI enclave sipil , ditolak .",BMKG adalah entitas organisasi .
"Misalnya Badan Meteorologi , Klimatologi , dan Geofisika ( BMKG ) pernah akan menyumbangkan salah satu alat pemantau cuaca untuk tower Air Traffic Control ( ATC ) di bandara TNI enclave sipil , ditolak .",TNI adalah entitas organisasi .
"" Ya boleh , kalau mobilnya itu sifatnya rental bukan yang keliling di jalan , " ujar Menteri Perhubungan Ignasius Jonan di kantor Kementrian Perhubungan , Jalan Medan Merdeka Barat , Jakarta Pusat , Selasa ( 22/3/2016 ) .",Ignasius Jonan adalah entitas tokoh .
"" Ya boleh , kalau mobilnya itu sifatnya rental bukan yang keliling di jalan , " ujar Menteri Perhubungan Ignasius Jonan di kantor Kementrian Perhubungan , Jalan Medan Merdeka Barat , Jakarta Pusat , Selasa ( 22/3/2016 ) .",Kementrian Perhubungan adalah entitas organisasi .
"" Ya boleh , kalau mobilnya itu sifatnya rental bukan yang keliling di jalan , " ujar Menteri Perhubungan Ignasius Jonan di kantor Kementrian Perhubungan , Jalan Medan Merdeka Barat , Jakarta Pusat , Selasa ( 22/3/2016 ) .",Jalan Medan Merdeka Barat adalah entitas lokasi .
"" Ya boleh , kalau mobilnya itu sifatnya rental bukan yang keliling di jalan , " ujar Menteri Perhubungan Ignasius Jonan di kantor Kementrian Perhubungan , Jalan Medan Merdeka Barat , Jakarta Pusat , Selasa ( 22/3/2016 ) .",Jakarta Pusat adalah entitas lokasi .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",Lee Yong Dae adalah entitas tokoh .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",Yoo Yeon Seong adalah entitas tokoh .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",Korsel adalah entitas lokasi .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",Li Junhui adalah entitas tokoh .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",Liu Yuchen adalah entitas tokoh .
"Dari nomor ganda putra , Lee Yong Dae / Yoo Yeon Seong ( Korsel ) memenangi laga final melawan Li Junhui / Liu Yuchen ( China ) .",China adalah entitas lokasi .
"Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015 .",PKS adalah entitas organisasi .
"Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015 .",PKS adalah entitas organisasi .
"Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015 .",Sohibul Iman adalah entitas tokoh .
"Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015 .",Jokowi adalah entitas tokoh .
"Dia termasuk salah seorang elite PKS yang dibawa oleh Presiden PKS Sohibul Iman menemui Presiden Jokowi di Istana Negara 21 Desember 2015 .",Istana Negara adalah entitas lokasi .
"" Jangan sebarkan berita fitnah apalagi mengadu domba presiden dengan siapapun termasuk dengan PKB , " tambah dia .",PKB adalah entitas organisasi .
"Roger Federer dan Rafael Nadal berhasil mengatasi lawan - lawannya guna maju ke babak keempat .",Roger Federer adalah entitas tokoh .
"Roger Federer dan Rafael Nadal berhasil mengatasi lawan - lawannya guna maju ke babak keempat .",Rafael Nadal adalah entitas tokoh .
"Dari jarak 22 meter , Bale melepaskan bola melewati pagar betis tapi hanya bersarang di atas mistar .",Bale adalah entitas tokoh .
"Pementasan drama musikal ' Disney 's Beauty and The Beast ' siap dipentaskan pada 26 Mei hingga 7 Juni 2015 mendatang di Ciputra Artpreneur , Lotte Shoping Avenue , Jakarta Selatan .",Disney adalah entitas organisasi .
"Pementasan drama musikal ' Disney 's Beauty and The Beast ' siap dipentaskan pada 26 Mei hingga 7 Juni 2015 mendatang di Ciputra Artpreneur , Lotte Shoping Avenue , Jakarta Selatan .",Ciputra Artpreneur adalah entitas lokasi .
"Pementasan drama musikal ' Disney 's Beauty and The Beast ' siap dipentaskan pada 26 Mei hingga 7 Juni 2015 mendatang di Ciputra Artpreneur , Lotte Shoping Avenue , Jakarta Selatan .",Lotte Shoping Avenue adalah entitas lokasi .
"Pementasan drama musikal ' Disney 's Beauty and The Beast ' siap dipentaskan pada 26 Mei hingga 7 Juni 2015 mendatang di Ciputra Artpreneur , Lotte Shoping Avenue , Jakarta Selatan .",Jakarta Selatan adalah entitas lokasi .
"Perempuan kelahiran Jakarta , 30 April 1969 ini mengantongi gelar sarjana sains Kimia dari Universitas Indonesia .",Jakarta adalah entitas lokasi .
"Perempuan kelahiran Jakarta , 30 April 1969 ini mengantongi gelar sarjana sains Kimia dari Universitas Indonesia .",Universitas Indonesia adalah entitas organisasi .
"Terakhir kali Madrid kalah saat dibekap Juventus 1 - 2 di semifinal leg pertama musim lalu .",Madrid adalah entitas lokasi .
"Terakhir kali Madrid kalah saat dibekap Juventus 1 - 2 di semifinal leg pertama musim lalu .",Juventus adalah entitas organisasi .
"Dortmund akan lebih dulu jadi tuan rumah pada Jumat ( 8/4 ) dinihari WIB besok sebelum gantian tandang ke Anfield pekan depan .",Dortmund adalah entitas lokasi .
"Dortmund akan lebih dulu jadi tuan rumah pada Jumat ( 8/4 ) dinihari WIB besok sebelum gantian tandang ke Anfield pekan depan .",Anfield adalah entitas lokasi .
"Mega mengenakan kain kebaya merah lengan panjang dan kain songket merah , dan Prabowo mengenakan safari krem lengan pendek .",Mega adalah entitas tokoh .
"Mega mengenakan kain kebaya merah lengan panjang dan kain songket merah , dan Prabowo mengenakan safari krem lengan pendek .",Prabowo adalah entitas tokoh .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",Barisan Remaja Nahdlatul Ulama Bersatu adalah entitas organisasi .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",BARANUSA adalah entitas organisasi .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",Sumatera adalah entitas lokasi .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",Kalimantan adalah entitas lokasi .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",Hasyim Muzadi adalah entitas tokoh .
"Barisan Remaja Nahdlatul Ulama Bersatu ( BARANUSA ) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri .",Megawati Soekarnoputri adalah entitas tokoh .
"Federer juga memprediksi bahwa akan terjadi pertarungan " panas " antara dia dengan Nadal , bercermin dari pertemuan terakhir mereka di Miami Terbuka beberapa waktu lalu .",Federer adalah entitas tokoh .
"Federer juga memprediksi bahwa akan terjadi pertarungan " panas " antara dia dengan Nadal , bercermin dari pertemuan terakhir mereka di Miami Terbuka beberapa waktu lalu .",Nadal adalah entitas tokoh .
"Federer juga memprediksi bahwa akan terjadi pertarungan " panas " antara dia dengan Nadal , bercermin dari pertemuan terakhir mereka di Miami Terbuka beberapa waktu lalu .",Miami adalah entitas lokasi .
"Setelah mengkritik keras Rini , Hendrawan kemudian menyebut menteri yang bikin gaduh layak direshuffle .",Rini adalah entitas tokoh .
"Setelah mengkritik keras Rini , Hendrawan kemudian menyebut menteri yang bikin gaduh layak direshuffle .",Hendrawan adalah entitas tokoh .
"Kabarnya kursi Mendes PDT memang panas jadi rebutan di internal parpol pendukung Jokowi karena menangani langsung realisasi dana desa yang tentu saja langsung berhubungan dengan masyarakat .",Jokowi adalah entitas tokoh .
"Jika tanggal tersebut lewat , hak cipta layar lebar yang juga dibintangi Eva Mendes itu akan jatuh ke tangan Marvel dan Disney .",Eva Mendes adalah entitas tokoh .
"Jika tanggal tersebut lewat , hak cipta layar lebar yang juga dibintangi Eva Mendes itu akan jatuh ke tangan Marvel dan Disney .",Marvel adalah entitas organisasi .
"Jika tanggal tersebut lewat , hak cipta layar lebar yang juga dibintangi Eva Mendes itu akan jatuh ke tangan Marvel dan Disney .",Disney adalah entitas organisasi .
"Samsung sendiri saat ini adalah produsen layar AMOLED nomor satu .",Samsung adalah entitas organisasi .
"Posisi satu dan dua milik Federer dan Nadal sudah bertahan sejak 25 Juli 2005 dan belum berubah hingga kini .",Federer adalah entitas tokoh .
"Posisi satu dan dua milik Federer dan Nadal sudah bertahan sejak 25 Juli 2005 dan belum berubah hingga kini .",Nadal adalah entitas tokoh .
"Sementara itu Pengamat Pasar Modal Dandossi Matram mengatakan , sulit bagi sebuah kantor akuntan publik ( KAP ) untuk dapat menyelesaikan audit perusahaan sebesar Telkom dalam waktu 3 bulan .",Dandossi Matram adalah entitas tokoh .
"Sementara itu Pengamat Pasar Modal Dandossi Matram mengatakan , sulit bagi sebuah kantor akuntan publik ( KAP ) untuk dapat menyelesaikan audit perusahaan sebesar Telkom dalam waktu 3 bulan .",kantor akuntan publik adalah entitas organisasi .
"Sementara itu Pengamat Pasar Modal Dandossi Matram mengatakan , sulit bagi sebuah kantor akuntan publik ( KAP ) untuk dapat menyelesaikan audit perusahaan sebesar Telkom dalam waktu 3 bulan .",KAP adalah entitas organisasi .
"Sementara itu Pengamat Pasar Modal Dandossi Matram mengatakan , sulit bagi sebuah kantor akuntan publik ( KAP ) untuk dapat menyelesaikan audit perusahaan sebesar Telkom dalam waktu 3 bulan .",Telkom adalah entitas organisasi .
"Banyak yang meyakini reshuffle segera terjadi , karena Presiden Jokowi dianggap telah memiliki rekaman kinerja dari kabinetnya .",Jokowi adalah entitas tokoh .
"Team principal Ferrari , Maurizio Arrivabene , menolak menyerah meski timnya sekarang tertinggal cukup jauh .",Ferrari adalah entitas organisasi .
"Team principal Ferrari , Maurizio Arrivabene , menolak menyerah meski timnya sekarang tertinggal cukup jauh .",Maurizio Arrivabene adalah entitas tokoh .
"Menteri Rini ini menimbulkan pro dan kontra yang luas , " kata Hendrawan saat dihubungi , Senin ( 21/3/2016 ) kemarin .",Rini adalah entitas tokoh .
"Menteri Rini ini menimbulkan pro dan kontra yang luas , " kata Hendrawan saat dihubungi , Senin ( 21/3/2016 ) kemarin .",Hendrawan adalah entitas tokoh .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",Ditjen Postel adalah entitas organisasi .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",PT Telkom adalah entitas organisasi .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",Polri adalah entitas organisasi .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",Bappenas adalah entitas organisasi .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",Ditjen Pajak adalah entitas organisasi .
"Ini termasuk eks - pekerja Ditjen Postel , PT Telkom , Polri , Bappenas , Ditjen Pajak , dan Diknas .",Diknas adalah entitas organisasi .
"PDIP ternyata juga sudah punya catatan evaluasi menyeluruh soal kinerja menteri .",PDIP adalah entitas organisasi .
"Sedianya jadwal pemeriksaan terhadap Megawati Soekarnoputri sebagai saksi kasus dugaan suap cek perjalanan pemilihan DGSBI berlangsung pada Senin ( 21/2/2011 ) esok .",Megawati Soekarnoputri adalah entitas tokoh .
"Sedianya jadwal pemeriksaan terhadap Megawati Soekarnoputri sebagai saksi kasus dugaan suap cek perjalanan pemilihan DGSBI berlangsung pada Senin ( 21/2/2011 ) esok .",DGSBI adalah entitas organisasi .
"Selain itu , ini juga merupakan kekalahan pertama yang diderita Federer dari Gonzalez dalam 11 pertandingan yang sudah pernah mereka jalani .",Federer adalah entitas tokoh .
"Selain itu , ini juga merupakan kekalahan pertama yang diderita Federer dari Gonzalez dalam 11 pertandingan yang sudah pernah mereka jalani .",Gonzalez adalah entitas tokoh .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",Toyota adalah entitas organisasi .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",RI adalah entitas lokasi .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",Jonan adalah entitas tokoh .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",Kemenkopolhukam adalah entitas organisasi .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",Jl Medan Merdeka Barat adalah entitas lokasi .
"Mengenakan mobil dinas Toyota Crown RI 36 , Jonan tiba di kantor Kemenkopolhukam , Jl Medan Merdeka Barat , Jakarta Pusat , sekitar pukul 11.45 WIB .",Jakarta Pusat adalah entitas lokasi .
"Muktamar Islah PPP akan dihelat pada 8 - 11 April 2016 di Jakarta .",PPP adalah entitas organisasi .
"Muktamar Islah PPP akan dihelat pada 8 - 11 April 2016 di Jakarta .",Jakarta adalah entitas lokasi .
"Seperti biasa , di tengah - tengah proses pembagian bantuan sosial , Jokowi pasti membagikan sepeda kepada warga yang bisa menjawab pertanyaannya .",Jokowi adalah entitas tokoh .
"Economic : Awasi Sektor Keuangan , Pemerintah Gandeng OECD Kementerian Keuangan melakukan kerja sama dengan The Organization for Economic and Development ( OECD ) .",The Organization for Economic and Development adalah entitas organisasi .
"Economic : Awasi Sektor Keuangan , Pemerintah Gandeng OECD Kementerian Keuangan melakukan kerja sama dengan The Organization for Economic and Development ( OECD ) .",OECD adalah entitas organisasi .
"Dalam 10 laga terakhir di seluruh kompetisi , The Reds cuma menang lima kali dan tidak pernah menang dalam tiga laga terakhir .",The Reds adalah entitas organisasi .
"" Kami anggap Dortmund adalah favorit dan saya rasa semua orang setuju .",Dortmund adalah entitas organisasi .
"Walt Disney Pictures mengatakan , ' Maleficent ' akan menceritakan kisah yang belum pernah diungkapkan dari tokoh jahat Disney yang paling dicintai dari cerita klasik " Sleeping Beauty " ( 1959 ) .",Walt Disney Pictures adalah entitas organisasi .
"Walt Disney Pictures mengatakan , ' Maleficent ' akan menceritakan kisah yang belum pernah diungkapkan dari tokoh jahat Disney yang paling dicintai dari cerita klasik " Sleeping Beauty " ( 1959 ) .",Disney adalah entitas organisasi .
"Sebuah bom yang diletakkan di dalam sebuah mobil meledak di Mogadishu , Somalia , Kamis ( 22/1/2016 ) sekitar pukul 19.30 waktu setempat .",Mogadishu adalah entitas lokasi .
"Sebuah bom yang diletakkan di dalam sebuah mobil meledak di Mogadishu , Somalia , Kamis ( 22/1/2016 ) sekitar pukul 19.30 waktu setempat .",Somalia adalah entitas lokasi .
"Sebenarnya selama ini memang PDIP cukup keras mengkritik kinerja menteri BUMN itu .",PDIP adalah entitas organisasi .
"Sebenarnya selama ini memang PDIP cukup keras mengkritik kinerja menteri BUMN itu .",BUMN adalah entitas organisasi .
"Sebelum pulang ke Jakarta , Presiden yang didampingi Mensos Khofifah Indar Parawansa lalu menyerahkan bantuan ke warga .",Jakarta adalah entitas lokasi .
"Sebelum pulang ke Jakarta , Presiden yang didampingi Mensos Khofifah Indar Parawansa lalu menyerahkan bantuan ke warga .",Khofifah Indar Parawansa adalah entitas tokoh .
"Sejak bulan November tahun lalu , Benzema pun ditepikan oleh Deschamps .",Benzema adalah entitas tokoh .
"Sejak bulan November tahun lalu , Benzema pun ditepikan oleh Deschamps .",Deschamps adalah entitas tokoh .
"MU belum pernah kalah dalam satu pun dari 14 duel terakhir di Premier League lawan Spurs di White Hart Lane , tapi sudah meraih enam hasil seri dalam delapan pertemuan terakhir ( 8 menang , 6 seri ) .",MU adalah entitas organisasi .
"MU belum pernah kalah dalam satu pun dari 14 duel terakhir di Premier League lawan Spurs di White Hart Lane , tapi sudah meraih enam hasil seri dalam delapan pertemuan terakhir ( 8 menang , 6 seri ) .",Spurs adalah entitas organisasi .
"MU belum pernah kalah dalam satu pun dari 14 duel terakhir di Premier League lawan Spurs di White Hart Lane , tapi sudah meraih enam hasil seri dalam delapan pertemuan terakhir ( 8 menang , 6 seri ) .",White Hart Lane adalah entitas lokasi .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Luhut Pandjaitan adalah entitas tokoh .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Kemenko Polhukam adalah entitas organisasi .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Jakarta adalah entitas lokasi .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Ignasius Jonan adalah entitas tokoh .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Rudiantara adalah entitas tokoh .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Go - Jek adalah entitas organisasi .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Nadiem Makarim adalah entitas tokoh .
"Dalam jumpa pers yang dibuka Menko Polhukam Luhut Pandjaitan di Kemenko Polhukam , Jakarta , Kamis ( 24/3/2016 ) , hadir antara lain Menhub Ignasius Jonan , Menkominfo Rudiantara , CEO Go - Jek Nadiem Makarim , Direktur Blue Bird Adrianto Djoko Soetono yang juga Ketum DPP Organda .",Blue Bird adalah entitas organisasi .
